ClusteringMethod	ComputationTime	K_LB	K	CCI	NHO	ATD	DMT
2128	66	1	1	1	749	749	566.21 654.36,563.94 648.53
66	2128	1	1	1	749	749	563.94 648.53,566.21 654.36
68	67	6	1	1	92	92	593.86 528.54,586.63 526.24
67	68	6	1	1	92	92	586.63 526.24,593.86 528.54
67	465	6	1	1	100	100	586.63 526.24,588.31 515.08
465	67	6	1	1	100	100	588.31 515.08,586.63 526.24
1582	67	6	1	1	305	305	586.67 534.5,586.63 526.24
67	1582	6	1	1	305	305	586.63 526.24,586.67 534.5
68	78	6	1	1	148	148	593.86 528.54,594.22 532.23
78	68	6	1	1	148	148	594.22 532.23,593.86 528.54
1796	68	6	1	1	87	87	599.51 528.46,593.86 528.54
68	1796	6	1	1	87	87	593.86 528.54,599.51 528.46
70	69	4	1	1	64	64	442.78 657.28,443.0 653.16
69	70	4	1	1	64	64	443.0 653.16,442.78 657.28
397	69	4	1	1	178	178	437.02 654.51,443.0 653.16
69	397	4	1	1	178	178	443.0 653.16,437.02 654.51
69	1711	4	1	1	113	113	443.0 653.16,449.08 650.28
1711	69	4	1	1	113	113	449.08 650.28,443.0 653.16
72	71	1	1	1	46	46	572.64 628.8,560.07 621.26
71	72	1	1	1	46	46	560.07 621.26,572.64 628.8
71	73	1	1	1	75	75	560.07 621.26,549.05 623.33
73	71	1	1	1	75	75	549.05 623.33,560.07 621.26
85	71	1	1	1	213	213	554.7 610.19,560.07 621.26
71	85	1	1	1	213	213	560.07 621.26,554.7 610.19
1468	72	1	1	1	95	95	584.84 634.28,572.64 628.8
72	1468	1	1	1	95	95	572.64 628.8,584.84 634.28
2192	72	1	1	1	165	165	575.41 633.29,572.64 628.8
72	2192	1	1	1	165	165	572.64 628.8,575.41 633.29
1700	73	1	1	1	403	403	554.07 632.44,549.05 623.33
73	1700	1	1	1	403	403	549.05 623.33,554.07 632.44
77	76	6	1	1	202	202	593.14 499.46,593.32 494.65
76	77	6	1	1	202	202	593.32 494.65,593.14 499.46
434	77	6	1	1	203	203	593.98 504.55,593.14 499.46
77	434	6	1	1	203	203	593.14 499.46,593.98 504.55
438	77	6	1	1	96	96	600.74 495.56,593.14 499.46
77	438	6	1	1	96	96	593.14 499.46,600.74 495.56
1582	78	6	1	1	101	101	586.67 534.5,594.22 532.23
78	1582	6	1	1	101	101	594.22 532.23,586.67 534.5
78	1796	6	1	1	101	101	594.22 532.23,599.51 528.46
1796	78	6	1	1	101	101	599.51 528.46,594.22 532.23
80	79	4	1	1	23	23	468.43 619.58,475.66 625.84
79	80	4	1	1	23	23	475.66 625.84,468.43 619.58
79	403	4	1	1	261	261	475.66 625.84,482.42 641.94
403	79	4	1	1	261	261	482.42 641.94,475.66 625.84
84	436	4	1	1	22	22	464.5 633.35,465.49 635.45
436	84	4	1	1	22	22	465.49 635.45,464.5 633.35
439	84	4	1	1	67	67	468.66 639.25,464.5 633.35
84	439	4	1	1	67	67	464.5 633.35,468.66 639.25
110	85	1	1	1	227	227	548.18 598.56,554.7 610.19
85	110	1	1	1	227	227	554.7 610.19,548.18 598.56
85	2130	1	1	1	19	19	554.7 610.19,558.1 613.25
2130	85	1	1	1	19	19	558.1 613.25,554.7 610.19
87	86	6	1	1	98	98	604.16 496.93,600.72 500.91
86	87	6	1	1	98	98	600.72 500.91,604.16 496.93
86	434	6	1	1	95	95	600.72 500.91,593.98 504.55
434	86	6	1	1	95	95	593.98 504.55,600.72 500.91
86	438	6	1	1	201	201	600.72 500.91,600.74 495.56
438	86	6	1	1	201	201	600.74 495.56,600.72 500.91
92	87	6	1	1	204	204	606.48 491.81,604.16 496.93
87	92	6	1	1	204	204	604.16 496.93,606.48 491.81
1484	87	6	1	1	97	97	598.79 497.12,604.16 496.93
87	1484	6	1	1	97	97	604.16 496.93,598.79 497.12
89	88	1	1	1	105	105	417.59 652.41,421.0 660.55
88	89	1	1	1	105	105	421.0 660.55,417.59 652.41
88	443	1	1	1	10	10	421.0 660.55,425.8 668.81
443	88	1	1	1	10	10	425.8 668.81,421.0 660.55
433	89	1	1	1	68	68	414.77 642.86,417.59 652.41
89	433	1	1	1	68	68	417.59 652.41,414.77 642.86
93	92	6	1	1	199	199	604.82 484.7,606.48 491.81
92	93	6	1	1	199	199	606.48 491.81,604.82 484.7
92	438	6	1	1	97	97	606.48 491.81,600.74 495.56
438	92	6	1	1	97	97	600.74 495.56,606.48 491.81
1775	92	6	1	1	96	96	611.93 494.05,606.48 491.81
92	1775	6	1	1	96	96	606.48 491.81,611.93 494.05
95	94	6	1	1	129	129	603.66 515.87,597.25 514.94
94	95	6	1	1	129	129	597.25 514.94,603.66 515.87
94	96	6	1	1	105	105	597.25 514.94,603.26 522.48
96	94	6	1	1	105	105	603.26 522.48,597.25 514.94
94	466	6	1	1	102	102	597.25 514.94,589.49 505.29
466	94	6	1	1	102	102	589.49 505.29,597.25 514.94
495	94	6	1	1	118	118	592.73 520.27,597.25 514.94
94	495	6	1	1	118	118	597.25 514.94,592.73 520.27
96	1796	6	1	1	102	102	603.26 522.48,599.51 528.46
1796	96	6	1	1	102	102	599.51 528.46,603.26 522.48
1863	96	6	1	1	134	134	609.57 524.84,603.26 522.48
96	1863	6	1	1	134	134	603.26 522.48,609.57 524.84
98	97	2	1	1	95	95	295.48 627.29,298.36 631.79
97	98	2	1	1	95	95	298.36 631.79,295.48 627.29
97	451	2	1	1	575	575	298.36 631.79,298.09 626.4
451	97	2	1	1	575	575	298.09 626.4,298.36 631.79
97	1838	2	1	1	48	48	298.36 631.79,298.98 637.56
1838	97	2	1	1	48	48	298.98 637.56,298.36 631.79
450	98	2	1	1	185	185	294.89 620.36,295.48 627.29
98	450	2	1	1	185	185	295.48 627.29,294.89 620.36
100	99	1	1	1	80	80	434.24 670.49,432.2 676.04
99	100	1	1	1	80	80	432.2 676.04,434.24 670.49
443	100	1	1	1	255	255	425.8 668.81,434.24 670.49
100	443	1	1	1	255	255	434.24 670.49,425.8 668.81
100	486	1	1	1	285	285	434.24 670.49,443.38 665.81
486	100	1	1	1	285	285	443.38 665.81,434.24 670.49
104	103	10	1	1	427	427	679.65 451.22,685.47 454.97
103	104	10	1	1	427	427	685.47 454.97,679.65 451.22
103	117	9	1	1	307	307	685.47 454.97,691.86 452.95
117	103	9	1	1	307	307	691.86 452.95,685.47 454.97
1712	103	9	1	1	845	845	686.46 460.32,685.47 454.97
103	1712	9	1	1	845	845	685.47 454.97,686.46 460.32
535	104	10	1	1	533	533	677.8 447.16,679.65 451.22
104	535	10	1	1	533	533	679.65 451.22,677.8 447.16
1839	104	9	1	1	325	325	674.04 448.33,679.65 451.22
104	1839	9	1	1	325	325	679.65 451.22,674.04 448.33
108	107	2	1	1	33	33	284.31 645.34,281.06 640.22
107	108	2	1	1	33	33	281.06 640.22,284.31 645.34
107	1413	2	1	1	254	254	281.06 640.22,275.8 637.51
1413	107	2	1	1	254	254	275.8 637.51,281.06 640.22
107	1776	2	1	1	108	108	281.06 640.22,282.15 634.48
1776	107	2	1	1	108	108	282.15 634.48,281.06 640.22
109	110	1	1	1	76	76	541.24 586.32,548.18 598.56
110	109	1	1	1	76	76	548.18 598.56,541.24 586.32
113	109	1	1	1	113	113	535.16 574.31,541.24 586.32
109	113	1	1	1	113	113	541.24 586.32,535.16 574.31
112	111	6	1	1	105	105	597.55 487.02,602.28 480.2
111	112	6	1	1	105	105	602.28 480.2,597.55 487.02
111	497	6	1	1	48	48	602.28 480.2,599.44 474.48
497	111	6	1	1	48	48	599.44 474.48,602.28 480.2
111	2183	6	1	1	47	47	602.28 480.2,608.72 479.33
2183	111	6	1	1	47	47	608.72 479.33,602.28 480.2
525	112	6	1	1	108	108	590.08 482.59,597.55 487.02
112	525	6	1	1	108	108	597.55 487.02,590.08 482.59
112	1484	6	1	1	202	202	597.55 487.02,598.79 497.12
1484	112	6	1	1	202	202	598.79 497.12,597.55 487.02
527	113	1	1	1	382	382	554.86 576.26,535.16 574.31
113	527	1	1	1	382	382	535.16 574.31,554.86 576.26
115	114	3	1	1	361	361	267.13 615.0,273.66 607.25
114	115	3	1	1	361	361	273.66 607.25,267.13 615.0
114	133	3	1	1	87	87	273.66 607.25,280.83 596.15
133	114	3	1	1	87	87	280.83 596.15,273.66 607.25
1759	114	3	1	1	120	120	269.6 614.44,273.66 607.25
114	1759	3	1	1	120	120	273.66 607.25,269.6 614.44
488	115	3	1	1	97	97	262.02 621.69,267.13 615.0
115	488	3	1	1	97	97	267.13 615.0,262.02 621.69
115	1759	3	1	1	282	282	267.13 615.0,269.6 614.44
1759	115	3	1	1	282	282	269.6 614.44,267.13 615.0
117	116	9	1	1	716	716	691.86 452.95,686.31 448.85
116	117	9	1	1	716	716	686.31 448.85,691.86 452.95
116	535	10	1	1	209	209	686.31 448.85,677.8 447.16
535	116	10	1	1	209	209	677.8 447.16,686.31 448.85
2091	116	10	1	1	258	258	690.65 446.97,686.31 448.85
116	2091	10	1	1	258	258	686.31 448.85,690.65 446.97
374	117	9	1	1	255	255	699.66 454.09,691.86 452.95
117	374	9	1	1	255	255	691.86 452.95,699.66 454.09
119	118	7	1	1	211	211	576.74 526.47,576.91 519.51
118	119	7	1	1	211	211	576.91 519.51,576.74 526.47
118	496	7	1	1	115	115	576.91 519.51,583.69 522.37
496	118	7	1	1	115	115	583.69 522.37,576.91 519.51
534	118	7	1	1	118	118	571.53 511.69,576.91 519.51
118	534	7	1	1	118	118	576.91 519.51,571.53 511.69
119	496	7	1	1	314	314	576.74 526.47,583.69 522.37
496	119	7	1	1	314	314	583.69 522.37,576.74 526.47
1916	119	7	1	1	179	179	571.05 535.19,576.74 526.47
119	1916	7	1	1	179	179	576.74 526.47,571.05 535.19
121	120	2	1	1	238	238	281.6 646.57,284.05 637.54
120	121	2	1	1	238	238	284.05 637.54,281.6 646.57
120	126	2	1	1	271	271	284.05 637.54,279.59 643.83
126	120	2	1	1	271	271	279.59 643.83,284.05 637.54
120	1630	2	1	1	191	191	284.05 637.54,286.86 625.77
1630	120	2	1	1	191	191	286.86 625.77,284.05 637.54
124	121	2	1	1	25	25	280.48 653.13,281.6 646.57
121	124	2	1	1	25	25	281.6 646.57,280.48 653.13
121	126	2	1	1	74	74	281.6 646.57,279.59 643.83
126	121	2	1	1	74	74	279.59 643.83,281.6 646.57
123	122	10	1	1	18	18	621.26 426.24,627.73 421.26
122	123	10	1	1	18	18	627.73 421.26,621.26 426.24
126	574	2	1	1	113	113	279.59 643.83,273.88 644.79
574	126	2	1	1	113	113	273.88 644.79,279.59 643.83
129	128	2	1	1	70	70	257.72 609.09,254.2 612.88
128	129	2	1	1	70	70	254.2 612.88,257.72 609.09
129	132	2	1	1	186	186	257.72 609.09,268.97 603.04
132	129	2	1	1	186	186	268.97 603.04,257.72 609.09
1866	129	2	1	1	360	360	247.62 612.84,257.72 609.09
129	1866	2	1	1	360	360	257.72 609.09,247.62 612.84
133	132	3	1	1	105	105	280.83 596.15,268.97 603.04
132	133	3	1	1	105	105	268.97 603.04,280.83 596.15
132	1864	3	1	1	167	167	268.97 603.04,267.32 600.46
1864	132	3	1	1	167	167	267.32 600.46,268.97 603.04
572	133	3	1	1	397	397	283.05 583.1,280.83 596.15
133	572	3	1	1	397	397	280.83 596.15,283.05 583.1
133	1490	3	1	1	369	369	280.83 596.15,295.2 590.93
1490	133	3	1	1	369	369	295.2 590.93,280.83 596.15
137	136	7	1	1	40	40	584.29 555.76,576.56 550.43
136	137	7	1	1	40	40	576.56 550.43,584.29 555.76
150	136	7	1	1	350	350	577.77 555.73,576.56 550.43
136	150	7	1	1	350	350	576.56 550.43,577.77 555.73
136	1764	7	1	1	128	128	576.56 550.43,568.58 542.32
1764	136	7	1	1	128	128	568.58 542.32,576.56 550.43
2046	137	7	1	1	72	72	587.84 560.25,584.29 555.76
137	2046	7	1	1	72	72	584.29 555.76,587.84 560.25
137	2098	7	1	1	48	48	584.29 555.76,590.1 557.21
2098	137	7	1	1	48	48	590.1 557.21,584.29 555.76
1777	139	29	1	1	7	7	438.57 529.89,435.06 521.98
139	1777	29	1	1	7	7	435.06 521.98,438.57 529.89
146	145	29	1	1	98	98	444.18 514.99,438.57 514.38
145	146	29	1	1	98	98	438.57 514.38,444.18 514.99
145	1429	29	1	1	7	7	438.57 514.38,436.22 511.18
1429	145	29	1	1	7	7	436.22 511.18,438.57 514.38
1799	146	29	1	1	690	690	447.92 513.18,444.18 514.99
146	1799	29	1	1	690	690	444.18 514.99,447.92 513.18
2145	146	29	1	1	333	333	447.48 517.8,444.18 514.99
146	2145	29	1	1	333	333	444.18 514.99,447.48 517.8
1374	148	6	1	1	107	107	602.56 469.73,597.33 468.45
148	1374	6	1	1	107	107	597.33 468.45,602.56 469.73
1567	149	8	1	1	109	109	588.49 468.3,587.42 464.58
149	1567	8	1	1	109	109	587.42 464.58,588.49 468.3
150	552	7	1	1	186	186	577.77 555.73,586.6 569.53
552	150	7	1	1	186	186	586.6 569.53,577.77 555.73
1764	150	7	1	1	166	166	568.58 542.32,577.77 555.73
150	1764	7	1	1	166	166	577.77 555.73,568.58 542.32
152	151	8	1	1	390	390	557.03 525.39,555.4 514.02
151	152	8	1	1	390	390	555.4 514.02,557.03 525.39
151	540	8	1	1	118	118	555.4 514.02,563.18 514.76
540	151	8	1	1	118	118	563.18 514.76,555.4 514.02
1608	151	8	1	1	116	116	549.75 503.31,555.4 514.02
151	1608	8	1	1	116	116	555.4 514.02,549.75 503.31
152	541	7	1	1	118	118	557.03 525.39,562.62 521.11
541	152	7	1	1	118	118	562.62 521.11,557.03 525.39
1348	152	7	1	1	63	63	543.19 514.31,557.03 525.39
152	1348	7	1	1	63	63	557.03 525.39,543.19 514.31
152	1764	7	1	1	99	99	557.03 525.39,568.58 542.32
1764	152	7	1	1	99	99	568.58 542.32,557.03 525.39
158	157	30	1	1	11	11	395.61 469.28,412.48 468.73
157	158	30	1	1	11	11	412.48 468.73,395.61 469.28
157	583	29	1	1	27	27	412.48 468.73,434.1 466.02
583	157	29	1	1	27	27	434.1 466.02,412.48 468.73
1647	158	30	1	1	25	25	378.35 466.91,395.61 469.28
158	1647	30	1	1	25	25	395.61 469.28,378.35 466.91
160	159	7	1	1	78	78	607.6 595.1,601.87 593.9
159	160	7	1	1	78	78	601.87 593.9,607.6 595.1
161	159	7	1	1	79	79	605.72 598.26,601.87 593.9
159	161	7	1	1	79	79	601.87 593.9,605.72 598.26
159	578	7	1	1	70	70	601.87 593.9,593.48 589.4
578	159	7	1	1	70	70	593.48 589.4,601.87 593.9
164	163	8	1	1	401	401	565.53 469.99,563.98 460.37
163	164	8	1	1	401	401	563.98 460.37,565.53 469.99
183	164	8	1	1	106	106	557.1 474.55,565.53 469.99
164	183	8	1	1	106	106	565.53 469.99,557.1 474.55
164	576	8	1	1	104	104	565.53 469.99,574.49 475.76
576	164	8	1	1	104	104	574.49 475.76,565.53 469.99
166	165	7	1	1	119	119	534.45 499.43,541.45 505.27
165	166	7	1	1	119	119	541.45 505.27,534.45 499.43
165	1348	7	1	1	49	49	541.45 505.27,543.19 514.31
1348	165	7	1	1	49	49	543.19 514.31,541.45 505.27
165	1608	8	1	1	391	391	541.45 505.27,549.75 503.31
1608	165	8	1	1	391	391	549.75 503.31,541.45 505.27
612	166	7	1	1	227	227	525.92 494.64,534.45 499.43
166	612	7	1	1	227	227	534.45 499.43,525.92 494.64
1353	166	7	1	1	64	64	529.47 507.54,534.45 499.43
166	1353	7	1	1	64	64	534.45 499.43,529.47 507.54
166	1632	8	1	1	98	98	534.45 499.43,541.65 491.74
1632	166	8	1	1	98	98	541.65 491.74,534.45 499.43
168	167	2	1	1	83	83	235.3 616.38,239.56 611.3
167	168	2	1	1	83	83	239.56 611.3,235.3 616.38
189	167	2	1	1	264	264	236.85 603.56,239.56 611.3
167	189	2	1	1	264	264	239.56 611.3,236.85 603.56
167	1866	2	1	1	160	160	239.56 611.3,247.62 612.84
1866	167	2	1	1	160	160	247.62 612.84,239.56 611.3
171	572	3	1	1	49	49	286.19 568.77,283.05 583.1
572	171	3	1	1	49	49	283.05 583.1,286.19 568.77
1897	172	3	1	1	123	123	291.64 557.62,284.57 559.5
172	1897	3	1	1	123	123	284.57 559.5,291.64 557.62
2122	173	8	1	1	106	106	552.72 463.74,551.7 453.38
173	2122	8	1	1	106	106	551.7 453.38,552.72 463.74
175	174	8	1	1	104	104	543.74 483.52,550.16 491.34
174	175	8	1	1	104	104	550.16 491.34,543.74 483.52
174	1509	8	1	1	100	100	550.16 491.34,562.28 488.01
1509	174	8	1	1	100	100	562.28 488.01,550.16 491.34
174	1608	8	1	1	117	117	550.16 491.34,549.75 503.31
1608	174	8	1	1	117	117	549.75 503.31,550.16 491.34
1632	174	8	1	1	293	293	541.65 491.74,550.16 491.34
174	1632	8	1	1	293	293	550.16 491.34,541.65 491.74
175	184	8	1	1	202	202	543.74 483.52,547.18 473.31
184	175	8	1	1	202	202	547.18 473.31,543.74 483.52
626	175	8	1	1	107	107	535.13 480.11,543.74 483.52
175	626	8	1	1	107	107	543.74 483.52,535.13 480.11
1632	175	8	1	1	352	352	541.65 491.74,543.74 483.52
175	1632	8	1	1	352	352	543.74 483.52,541.65 491.74
