ClusteringMethod	ComputationTime	K_LB	K	CCI	NHO	ATD	DMT
238	231	1	1	1	126	315	-90.513713 38.676431,-90.513738 38.676379,-90.513767 38.676343,-90.513809 38.676258000000004,-90.513818 38.676165,-90.513813 38.676124,-90.513804 38.676100000000005,-90.513776 38.676092,-90.513757 38.676088
231	238	1	1	1	126	315	-90.513757 38.676088,-90.513776 38.676092,-90.513804 38.676100000000005,-90.513813 38.676124,-90.513818 38.676165,-90.513809 38.676258000000004,-90.513767 38.676343,-90.513738 38.676379,-90.513713 38.676431
301	232	1	1	1	54	135	-90.504101 38.674065999999996,-90.504155 38.674075,-90.504238 38.674102000000005,-90.504306 38.674133,-90.50437 38.674164000000005,-90.504411 38.674195999999995,-90.504435 38.674240999999995
232	301	1	1	1	54	135	-90.504435 38.674240999999995,-90.504411 38.674195999999995,-90.50437 38.674164000000005,-90.504306 38.674133,-90.504238 38.674102000000005,-90.504155 38.674075,-90.504101 38.674065999999996
236	234	1	1	1	126	315	-90.513481 38.677542,-90.513539 38.677536,-90.513806 38.677551,-90.513905 38.677551,-90.513965 38.677555,-90.513994 38.67758,-90.514002 38.677603000000005,-90.514008 38.677641,-90.514002 38.677673999999996,-90.513984 38.677698
234	236	1	1	1	126	315	-90.513984 38.677698,-90.514002 38.677673999999996,-90.514008 38.677641,-90.514002 38.677603000000005,-90.513994 38.67758,-90.513965 38.677555,-90.513905 38.677551,-90.513806 38.677551,-90.513539 38.677536,-90.513481 38.677542
293	250	1	1	1	18	45	-90.51265 38.675947,-90.512259 38.675959
250	293	1	1	1	18	45	-90.512259 38.675959,-90.51265 38.675947
261	251	1	1	1	36	90	-90.512503 38.674823,-90.512539 38.675394
251	261	1	1	1	36	90	-90.512539 38.675394,-90.512503 38.674823
263	262	1	1	1	126	315	-90.513372 38.674792,-90.513394 38.674802,-90.513423 38.674806000000004,-90.513484 38.674788,-90.513524 38.674749,-90.513692 38.674510999999995
262	263	1	1	1	126	315	-90.513692 38.674510999999995,-90.513524 38.674749,-90.513484 38.674788,-90.513423 38.674806000000004,-90.513394 38.674802,-90.513372 38.674792
264	263	1	1	1	72	180	-90.513509 38.674428,-90.513362 38.674687,-90.513346 38.674749,-90.513357 38.67478,-90.513372 38.674792
263	264	1	1	1	72	180	-90.513372 38.674792,-90.513357 38.67478,-90.513346 38.674749,-90.513362 38.674687,-90.513509 38.674428
274	272	1	1	1	108	270	-90.517612 38.676949,-90.517642 38.676927,-90.517694 38.676917,-90.51774 38.676922000000005,-90.517786 38.676932,-90.517811 38.676947999999996,-90.517822 38.676975999999996
272	274	1	1	1	108	270	-90.517822 38.676975999999996,-90.517811 38.676947999999996,-90.517786 38.676932,-90.51774 38.676922000000005,-90.517694 38.676917,-90.517642 38.676927,-90.517612 38.676949
283	281	0	1	1	18	45	-90.519711 38.680324,-90.519423 38.680283
281	283	0	1	1	18	45	-90.519423 38.680283,-90.519711 38.680324
292	291	1	1	1	54	135	-90.512832 38.675966,-90.51284 38.675990999999996,-90.512842 38.676322,-90.512836 38.676379
291	292	1	1	1	54	135	-90.512836 38.676379,-90.512842 38.676322,-90.51284 38.675990999999996,-90.512832 38.675966
293	291	1	1	1	72	180	-90.51265 38.675947,-90.51265 38.676229,-90.512654 38.676334,-90.512668 38.676384,-90.512702 38.676417,-90.512752 38.676429,-90.512808 38.676410000000004,-90.512836 38.676379
291	293	1	1	1	72	180	-90.512836 38.676379,-90.512808 38.676410000000004,-90.512752 38.676429,-90.512702 38.676417,-90.512668 38.676384,-90.512654 38.676334,-90.51265 38.676229,-90.51265 38.675947
293	292	1	1	1	54	135	-90.51265 38.675947,-90.512806 38.675951,-90.512832 38.675966
292	293	1	1	1	54	135	-90.512832 38.675966,-90.512806 38.675951,-90.51265 38.675947
351	306	1	1	1	54	135	-90.508927 38.676367,-90.508944 38.676326,-90.508946 38.676281,-90.508936 38.676232999999996,-90.508918 38.676203,-90.508888 38.676179000000005,-90.508851 38.676174,-90.508802 38.676178
306	351	1	1	1	54	135	-90.508802 38.676178,-90.508851 38.676174,-90.508888 38.676179000000005,-90.508918 38.676203,-90.508936 38.676232999999996,-90.508946 38.676281,-90.508944 38.676326,-90.508927 38.676367
404	306	1	1	1	54	135	-90.508869 38.676389,-90.508836 38.676392,-90.508784 38.676384,-90.508757 38.676371,-90.508734 38.676336,-90.508729 38.676283999999995,-90.508739 38.676230000000004,-90.508766 38.676193999999995,-90.508802 38.676178
306	404	1	1	1	54	135	-90.508802 38.676178,-90.508766 38.676193999999995,-90.508739 38.676230000000004,-90.508729 38.676283999999995,-90.508734 38.676336,-90.508757 38.676371,-90.508784 38.676384,-90.508836 38.676392,-90.508869 38.676389
316	315	1	1	1	90	225	-90.501578 38.678078,-90.501858 38.678004,-90.501923 38.677976,-90.501939 38.677921
315	316	1	1	1	90	225	-90.501939 38.677921,-90.501923 38.677976,-90.501858 38.678004,-90.501578 38.678078
320	319	1	1	1	36	90	-90.501947 38.676772,-90.501842 38.676786,-90.501786 38.676737,-90.50152 38.676451
319	320	1	1	1	36	90	-90.50152 38.676451,-90.501786 38.676737,-90.501842 38.676786,-90.501947 38.676772
321	320	1	1	1	72	180	-90.501649 38.676334,-90.501906 38.676619,-90.501947 38.676688999999996,-90.501947 38.676772
320	321	1	1	1	72	180	-90.501947 38.676772,-90.501947 38.676688999999996,-90.501906 38.676619,-90.501649 38.676334
354	324	1	1	1	90	225	-90.507065 38.676793,-90.507074 38.676764,-90.507079 38.676726,-90.507081 38.676682,-90.507065 38.676638,-90.507025 38.676598999999996,-90.506981 38.676594
324	354	1	1	1	90	225	-90.506981 38.676594,-90.507025 38.676598999999996,-90.507065 38.676638,-90.507081 38.676682,-90.507079 38.676726,-90.507074 38.676764,-90.507065 38.676793
348	347	1	1	1	90	225	-90.508064 38.67527,-90.508067 38.67523,-90.508055 38.675196,-90.508036 38.67518,-90.507977 38.67517,-90.507913 38.675179,-90.507893 38.675191999999996
347	348	1	1	1	90	225	-90.507893 38.675191999999996,-90.507913 38.675179,-90.507977 38.67517,-90.508036 38.67518,-90.508055 38.675196,-90.508067 38.67523,-90.508064 38.67527
352	350	1	1	1	90	225	-90.507929 38.676395,-90.507947 38.676343,-90.507955 38.676294,-90.507946 38.676249,-90.507922 38.676208,-90.507886 38.676182,-90.507848 38.676176
350	352	1	1	1	90	225	-90.507848 38.676176,-90.507886 38.676182,-90.507922 38.676208,-90.507946 38.676249,-90.507955 38.676294,-90.507947 38.676343,-90.507929 38.676395
357	356	1	1	1	72	180	-90.509023 38.677688,-90.509749 38.677530000000004,-90.509826 38.677518
356	357	1	1	1	72	180	-90.509826 38.677518,-90.509749 38.677530000000004,-90.509023 38.677688
360	359	1	1	1	108	270	-90.507476 38.67832,-90.506871 38.678634,-90.506765 38.678658
359	360	1	1	1	108	270	-90.506765 38.678658,-90.506871 38.678634,-90.507476 38.67832
4	3	-1	0	1	0	0	-90.504857 38.669143,-90.504515 38.669415,-90.504158 38.669705
3	4	-1	0	1	0	0	-90.504158 38.669705,-90.504515 38.669415,-90.504857 38.669143
344	3	-1	0	1	0	0	-90.504379 38.669909000000004,-90.504262 38.669814,-90.504208 38.669756,-90.504158 38.669705
3	344	-1	0	1	0	0	-90.504158 38.669705,-90.504208 38.669756,-90.504262 38.669814,-90.504379 38.669909000000004
6	4	-1	0	1	0	0	-90.504761 38.66892,-90.504776 38.668948,-90.504814 38.669028999999995,-90.504857 38.669143
4	6	-1	0	1	0	0	-90.504857 38.669143,-90.504814 38.669028999999995,-90.504776 38.668948,-90.504761 38.66892
17	4	-1	0	1	0	0	-90.505009 38.66941,-90.504961 38.669335000000004,-90.504924 38.669261,-90.504857 38.669143
4	17	-1	0	1	0	0	-90.504857 38.669143,-90.504924 38.669261,-90.504961 38.669335000000004,-90.505009 38.66941
6	5	-1	0	1	0	0	-90.504761 38.66892,-90.505159 38.668645,-90.505319 38.668553
5	6	-1	0	1	0	0	-90.505319 38.668553,-90.505159 38.668645,-90.504761 38.66892
7	5	-1	0	1	0	0	-90.505221 38.668347,-90.505236 38.668396,-90.50527 38.668473,-90.505319 38.668553
5	7	-1	0	1	0	0	-90.505319 38.668553,-90.50527 38.668473,-90.505236 38.668396,-90.505221 38.668347
341	5	-1	0	1	0	0	-90.505654 38.669002,-90.505416 38.668684999999996,-90.505326 38.668563,-90.505319 38.668553
5	341	-1	0	1	0	0	-90.505319 38.668553,-90.505326 38.668563,-90.505416 38.668684999999996,-90.505654 38.669002
8	6	-1	0	1	0	0	-90.504628 38.668746999999996,-90.504701 38.668825,-90.504736 38.668876,-90.504761 38.66892
6	8	-1	0	1	0	0	-90.504761 38.66892,-90.504736 38.668876,-90.504701 38.668825,-90.504628 38.668746999999996
9	7	-1	0	1	0	0	-90.505178 38.668137,-90.505209 38.668309,-90.505221 38.668347
7	9	-1	0	1	0	0	-90.505221 38.668347,-90.505209 38.668309,-90.505178 38.668137
10	8	-1	0	1	0	0	-90.504495 38.668603000000004,-90.504532 38.668644,-90.504628 38.668746999999996
8	10	-1	0	1	0	0	-90.504628 38.668746999999996,-90.504532 38.668644,-90.504495 38.668603000000004
11	9	-1	0	1	0	0	-90.505147 38.667971,-90.505156 38.668018000000004,-90.505178 38.668137
9	11	-1	0	1	0	0	-90.505178 38.668137,-90.505156 38.668018000000004,-90.505147 38.667971
12	10	-1	0	1	0	0	-90.504362 38.668456,-90.504495 38.668603000000004
10	12	-1	0	1	0	0	-90.504495 38.668603000000004,-90.504362 38.668456
13	11	-1	0	1	0	0	-90.505097 38.667725000000004,-90.505109 38.667767,-90.505133 38.667901,-90.505147 38.667971
11	13	-1	0	1	0	0	-90.505147 38.667971,-90.505133 38.667901,-90.505109 38.667767,-90.505097 38.667725000000004
14	12	-1	0	1	0	0	-90.504238 38.66832,-90.504362 38.668456
12	14	-1	0	1	0	0	-90.504362 38.668456,-90.504238 38.66832
15	13	-1	0	1	0	0	-90.505014 38.667558,-90.505043 38.667592,-90.505082 38.667674000000005,-90.505097 38.667725000000004
13	15	-1	0	1	0	0	-90.505097 38.667725000000004,-90.505082 38.667674000000005,-90.505043 38.667592,-90.505014 38.667558
29	15	-1	0	1	0	0	-90.504884 38.667406,-90.504895 38.667417,-90.504955 38.667486,-90.505014 38.667558
15	29	-1	0	1	0	0	-90.505014 38.667558,-90.504955 38.667486,-90.504895 38.667417,-90.504884 38.667406
63	62	-1	0	1	0	0	-90.499377 38.679091,-90.499395 38.679153,-90.499398 38.679199,-90.499383 38.679238
62	63	-1	0	1	0	0	-90.499383 38.679238,-90.499398 38.679199,-90.499395 38.679153,-90.499377 38.679091
413	90	-1	0	1	0	0	-90.50436 38.676626,-90.504547 38.67648,-90.504923 38.676195,-90.505148 38.676005,-90.505221 38.675923999999995,-90.50532 38.675798
90	413	-1	0	1	0	0	-90.50532 38.675798,-90.505221 38.675923999999995,-90.505148 38.676005,-90.504923 38.676195,-90.504547 38.67648,-90.50436 38.676626
305	91	-1	0	1	0	0	-90.51547 38.676287,-90.515428 38.676244
91	305	-1	0	1	0	0	-90.515428 38.676244,-90.51547 38.676287
