ClusteringMethod	ComputationTime	K_LB	K	CCI	NHO	ATD	DMT
62	64	0	1	1	108	270	-90.495557 38.742073000000005,-90.495643 38.742057,-90.495727 38.742049,-90.495839 38.742041,-90.495948 38.742036,-90.496085 38.742038,-90.49621 38.742046,-90.496378 38.742055,-90.496424 38.742051000000004,-90.49647 38.742042,-90.496499 38.742027
217	68	0	1	1	396	990	-90.49516 38.74344,-90.495013 38.743553,-90.494921 38.743615,-90.494804 38.743694000000005,-90.494175 38.744048,-90.494007 38.744149,-90.493894 38.744224,-90.493813 38.744286,-90.493716 38.744378,-90.493613 38.744493,-90.49347 38.744674,-90.493164 38.745076
68	217	0	1	1	396	990	-90.493164 38.745076,-90.49347 38.744674,-90.493613 38.744493,-90.493716 38.744378,-90.493813 38.744286,-90.493894 38.744224,-90.494007 38.744149,-90.494175 38.744048,-90.494804 38.743694000000005,-90.494921 38.743615,-90.495013 38.743553,-90.49516 38.74344
83	82	0	1	1	126	315	-90.497642 38.741817999999995,-90.497697 38.741828,-90.497744 38.74183,-90.497798 38.741831000000005,-90.49842 38.741839999999996
82	83	0	1	1	126	315	-90.49842 38.741839999999996,-90.497798 38.741831000000005,-90.497744 38.74183,-90.497697 38.741828,-90.497642 38.741817999999995
107	102	1	1	1	126	315	-90.501826 38.750432,-90.502322 38.750699999999995,-90.502826 38.751016
102	107	1	1	1	126	315	-90.502826 38.751016,-90.502322 38.750699999999995,-90.501826 38.750432
157	139	1	1	1	72	180	-90.502894 38.756453,-90.50289 38.755202
139	157	1	1	1	72	180	-90.50289 38.755202,-90.502894 38.756453
177	139	1	1	1	90	225	-90.502894 38.753947,-90.50289 38.755202
139	177	1	1	1	90	225	-90.50289 38.755202,-90.502894 38.753947
160	145	1	1	1	162	405	-90.503006 38.763681,-90.502232 38.763683,-90.50216 38.763689,-90.502093 38.76372,-90.502057 38.763781,-90.502031 38.763859,-90.501989 38.763988,-90.501919 38.764144,-90.501821 38.764284,-90.501688 38.76444,-90.501452 38.764691,-90.501342 38.764825,-90.501226 38.764999
145	160	1	1	1	162	405	-90.501226 38.764999,-90.501342 38.764825,-90.501452 38.764691,-90.501688 38.76444,-90.501821 38.764284,-90.501919 38.764144,-90.501989 38.763988,-90.502031 38.763859,-90.502057 38.763781,-90.502093 38.76372,-90.50216 38.763689,-90.502232 38.763683,-90.503006 38.763681
151	149	1	1	1	72	180	-90.493627 38.748873,-90.493319 38.747913
149	151	1	1	1	72	180	-90.493319 38.747913,-90.493627 38.748873
186	155	1	1	1	36	90	-90.491278 38.7619,-90.491519 38.761879,-90.491754 38.761835000000005,-90.491925 38.761784,-90.492107 38.761697,-90.492309 38.76156,-90.492539 38.761323000000004,-90.492738 38.761119,-90.492901 38.760971999999995,-90.495678 38.758697
155	186	1	1	1	36	90	-90.495678 38.758697,-90.492901 38.760971999999995,-90.492738 38.761119,-90.492539 38.761323000000004,-90.492309 38.76156,-90.492107 38.761697,-90.491925 38.761784,-90.491754 38.761835000000005,-90.491519 38.761879,-90.491278 38.7619
182	156	1	1	1	54	135	-90.496689 38.757835,-90.49771 38.756945
156	182	1	1	1	54	135	-90.49771 38.756945,-90.496689 38.757835
181	157	1	1	1	54	135	-90.502938 38.757717,-90.502894 38.756453
157	181	1	1	1	54	135	-90.502894 38.756453,-90.502938 38.757717
160	159	1	1	1	90	225	-90.503006 38.763681,-90.503041 38.765686
159	160	1	1	1	90	225	-90.503041 38.765686,-90.503006 38.763681
161	160	1	1	1	144	360	-90.502991 38.761565000000004,-90.503006 38.763681
160	161	1	1	1	144	360	-90.503006 38.763681,-90.502991 38.761565000000004
183	161	1	1	1	36	90	-90.502975 38.760221,-90.502991 38.761565000000004
161	183	1	1	1	36	90	-90.502991 38.761565000000004,-90.502975 38.760221
181	162	1	1	1	36	90	-90.502938 38.757717,-90.502949 38.758991
162	181	1	1	1	36	90	-90.502949 38.758991,-90.502938 38.757717
183	162	1	1	1	36	90	-90.502975 38.760221,-90.502949 38.758991
162	183	1	1	1	36	90	-90.502949 38.758991,-90.502975 38.760221
164	163	1	1	1	90	225	-90.49504 38.748532999999995,-90.494823 38.747727999999995
163	164	1	1	1	90	225	-90.494823 38.747727999999995,-90.49504 38.748532999999995
192	170	1	1	1	18	45	-90.501174 38.750986999999995,-90.501239 38.751745
170	192	1	1	1	18	45	-90.501239 38.751745,-90.501174 38.750986999999995
176	175	1	1	1	18	45	-90.501272 38.753439,-90.501274 38.753712,-90.501265 38.753811,-90.501246 38.753896
175	176	1	1	1	18	45	-90.501246 38.753896,-90.501265 38.753811,-90.501274 38.753712,-90.501272 38.753439
185	184	1	1	1	126	315	-90.501744 38.761595,-90.501786 38.762292,-90.501779 38.762337,-90.50175 38.762375,-90.501708 38.762398000000005,-90.501643 38.762406999999996,-90.501095 38.762395,-90.501042 38.762398000000005,-90.500999 38.762412999999995,-90.500968 38.762436,-90.500952 38.762472,-90.500932 38.762550000000005
184	185	1	1	1	126	315	-90.500932 38.762550000000005,-90.500952 38.762472,-90.500968 38.762436,-90.500999 38.762412999999995,-90.501042 38.762398000000005,-90.501095 38.762395,-90.501643 38.762406999999996,-90.501708 38.762398000000005,-90.50175 38.762375,-90.501779 38.762337,-90.501786 38.762292,-90.501744 38.761595
215	200	0	1	1	270	675	-90.499976 38.745202,-90.499992 38.744046
200	215	0	1	1	270	675	-90.499992 38.744046,-90.499976 38.745202
221	200	0	1	1	216	540	-90.500011 38.74263,-90.499992 38.744046
200	221	0	1	1	216	540	-90.499992 38.744046,-90.500011 38.74263
61	60	-1	0	1	0	0	-90.494499 38.742806,-90.494748 38.74305
60	61	-1	0	1	0	0	-90.494748 38.74305,-90.494499 38.742806
78	76	-1	0	1	0	0	-90.494508 38.740975,-90.494418 38.740818000000004
76	78	-1	0	1	0	0	-90.494418 38.740818000000004,-90.494508 38.740975
192	103	-1	0	1	0	0	-90.501174 38.750986999999995,-90.501164 38.75087
103	192	-1	0	1	0	0	-90.501164 38.75087,-90.501174 38.750986999999995
199	104	-1	0	1	0	0	-90.501118 38.749458000000004,-90.501123 38.749275999999995
104	199	-1	0	1	0	0	-90.501123 38.749275999999995,-90.501118 38.749458000000004
128	127	-1	0	1	0	0	-90.500957 38.748492999999996,-90.500726 38.748443
127	128	-1	0	1	0	0	-90.500726 38.748443,-90.500957 38.748492999999996
138	131	-1	0	1	0	0	-90.500436 38.739261,-90.500327 38.739258
131	138	-1	0	1	0	0	-90.500327 38.739258,-90.500436 38.739261
176	174	-1	0	1	0	0	-90.501272 38.753439,-90.501272 38.753268
174	176	-1	0	1	0	0	-90.501272 38.753268,-90.501272 38.753439
210	178	-1	0	1	0	0	-90.495987 38.755573999999996,-90.496067 38.755662
178	210	-1	0	1	0	0	-90.496067 38.755662,-90.495987 38.755573999999996
22	23	0	1	0	36	90	-90.493967 38.745503,-90.494129 38.745747,-90.494175 38.745857,-90.494206 38.745941,-90.494221 38.746051,-90.494221 38.746122
193	142	1	1	0	18	45	-90.499948 38.755094,-90.50049 38.754656
20	23	0	1	0	36	90	-90.494252 38.746541,-90.494221 38.746122
203	27	0	1	0	108	270	-90.494262 38.746932,-90.494243 38.746949,-90.494211 38.746956999999995,-90.494182 38.746959000000004,-90.493311 38.746974,-90.49309 38.746977,-90.493031 38.746959000000004
11	10	0	1	0	54	135	-90.496132 38.745079000000004,-90.496096 38.744268000000005
212	207	0	1	0	108	270	-90.501689 38.74231,-90.501797 38.742278,-90.502958 38.741827,-90.503284 38.741726
32	33	0	1	0	54	135	-90.496038 38.745244,-90.496092 38.745419999999996,-90.496113 38.745522,-90.496127 38.745661999999996,-90.496132 38.745748,-90.496137 38.745838,-90.496142 38.745965999999996,-90.496145 38.746066
47	201	1	1	0	18	45	-90.497123 38.754441,-90.49701 38.754289,-90.496977 38.754235
45	144	1	1	0	18	45	-90.502813 38.766956,-90.502988 38.766998,-90.503019 38.767003,-90.503044 38.767001,-90.503064 38.766992
108	107	1	1	0	18	45	-90.501129 38.750291000000004,-90.501274 38.750297,-90.501493 38.750309,-90.501642 38.750322,-90.501746 38.750367,-90.501826 38.750432
108	148	1	1	0	180	450	-90.501129 38.750291000000004,-90.500734 38.750304,-90.50045 38.750304,-90.500206 38.750291000000004,-90.499821 38.750235,-90.498504 38.749967999999996,-90.498205 38.749916,-90.49795 38.749916,-90.497651 38.749938,-90.497372 38.74999,-90.495731 38.750374
177	140	1	1	0	72	180	-90.502894 38.753947,-90.502869 38.752853,-90.502866 38.752781,-90.502854 38.752712,-90.50283 38.752645
43	167	1	1	0	72	180	-90.50263 38.755202,-90.502354 38.755202,-90.502205 38.755194,-90.502082 38.755181,-90.501977 38.755154000000005,-90.501875 38.755117,-90.501783 38.755064000000004,-90.501681 38.754992,-90.500929 38.754339
147	201	1	1	0	54	135	-90.496527 38.752843,-90.496894 38.754061,-90.496939 38.75417,-90.496977 38.754235
147	172	1	1	0	36	90	-90.496527 38.752843,-90.497812 38.75256,-90.497979 38.752517999999995,-90.498215 38.752481,-90.498429 38.752481,-90.49865 38.752494999999996,-90.499061 38.752521
136	207	0	1	0	144	360	-90.505853 38.741939,-90.50514 38.741798,-90.504251 38.741656,-90.503834 38.741620999999995,-90.503657 38.74163,-90.503479 38.741665999999995,-90.503284 38.741726
136	216	0	1	0	18	45	-90.505853 38.741939,-90.505932 38.741973,-90.506024 38.742039,-90.506059 38.742085,-90.506079 38.742136,-90.506097 38.742236,-90.506084 38.742931999999996
69	67	0	1	0	18	45	-90.492405 38.7441,-90.492671 38.743907
69	223	0	1	0	18	45	-90.492405 38.7441,-90.492883 38.744798
98	13	0	1	0	18	45	-90.498996 38.745408,-90.498069 38.745214000000004
98	226	0	1	0	126	315	-90.498996 38.745408,-90.499042 38.744049000000004
169	146	1	1	0	108	270	-90.496104 38.751597000000004,-90.497681 38.751176,-90.497779 38.751156,-90.497905 38.751141000000004,-90.498014 38.751141000000004,-90.498193 38.751183,-90.499281 38.751379
169	147	1	1	0	54	135	-90.496104 38.751597000000004,-90.496527 38.752843
169	171	1	1	0	54	135	-90.496104 38.751597000000004,-90.494742 38.751954999999995
28	36	0	1	0	36	90	-90.498069 38.746421,-90.498043 38.745999
124	154	1	1	0	36	90	-90.503061 38.746618999999995,-90.503111 38.746424000000005,-90.503211 38.746179999999995,-90.503299 38.746043,-90.50337 38.745954,-90.503456 38.745856,-90.503572 38.74575,-90.503809 38.745627,-90.503978 38.745563000000004,-90.50418 38.745528,-90.504426 38.745521,-90.504979 38.745607
214	81	0	1	0	90	225	-90.49941 38.742621,-90.498432 38.742607
214	221	0	1	0	54	135	-90.49941 38.742621,-90.500011 38.74263
37	35	0	1	0	90	225	-90.494988 38.745228999999995,-90.495075 38.745507,-90.495115 38.745609,-90.495144 38.745686,-90.495161 38.745734999999996,-90.495174 38.745798,-90.495184 38.745891,-90.49519 38.746002000000004,-90.495195 38.746094
31	30	0	1	0	306	765	-90.495233 38.746871,-90.495266 38.746902,-90.495325 38.746916999999996,-90.497708 38.746847,-90.497826 38.746847,-90.497955 38.746847,-90.497997 38.746842,-90.498035 38.746825
33	17	0	1	0	90	225	-90.496145 38.746066,-90.49708 38.746032
33	32	0	1	0	72	180	-90.496145 38.746066,-90.496142 38.745965999999996,-90.496137 38.745838,-90.496132 38.745748,-90.496127 38.745661999999996,-90.496113 38.745522,-90.496092 38.745419999999996,-90.496038 38.745244
33	35	0	1	0	18	45	-90.496145 38.746066,-90.495494 38.746089999999995,-90.495195 38.746094
82	80	0	1	0	144	360	-90.49842 38.741839999999996,-90.498782 38.741849,-90.49939 38.741853,-90.499783 38.741842,-90.499909 38.741833
40	39	0	1	0	126	315	-90.500749 38.746748,-90.500779 38.746717000000004,-90.500804 38.746661,-90.500809 38.746597,-90.500809 38.746393999999995,-90.500797 38.746059,-90.500787 38.746015,-90.500764 38.745982,-90.500725 38.745957000000004,-90.500691 38.745948999999996
40	209	0	1	0	162	405	-90.500749 38.746748,-90.500724 38.746762000000004,-90.500699 38.746769,-90.500648 38.746775,-90.500296 38.746778,-90.500064 38.746785,-90.499811 38.746792,-90.499295 38.746809,-90.499131 38.746809,-90.499084 38.746797
164	122	1	1	0	72	180	-90.49504 38.748532999999995,-90.496454 38.748303,-90.497259 38.748192,-90.497892 38.748076,-90.498348 38.748053
164	151	1	1	0	18	45	-90.49504 38.748532999999995,-90.493627 38.748873
201	147	1	1	0	36	90	-90.496977 38.754235,-90.496939 38.75417,-90.496894 38.754061,-90.496527 38.752843
17	36	0	1	0	90	225	-90.49708 38.746032,-90.498043 38.745999
17	33	0	1	0	18	45	-90.49708 38.746032,-90.496145 38.746066
66	73	0	1	0	126	315	-90.492387 38.743059,-90.492459 38.742984,-90.492684 38.742829,-90.493761 38.742205
130	99	0	1	0	72	180	-90.501372 38.74374,-90.501396 38.743858,-90.501459 38.745575
97	130	0	1	0	54	135	-90.500954 38.742504,-90.501372 38.74374
209	40	0	1	0	216	540	-90.499084 38.746797,-90.499131 38.746809,-90.499295 38.746809,-90.499811 38.746792,-90.500064 38.746785,-90.500296 38.746778,-90.500648 38.746775,-90.500699 38.746769,-90.500724 38.746762000000004,-90.500749 38.746748
29	209	0	1	0	36	90	-90.499011 38.746403,-90.499033 38.746736,-90.499046 38.746772,-90.499084 38.746797
61	67	0	1	0	126	315	-90.494499 38.742806,-90.49421 38.743002000000004,-90.494025 38.743113,-90.493262 38.743551,-90.492671 38.743907
61	62	0	1	0	90	225	-90.494499 38.742806,-90.494864 38.74248,-90.494979 38.74238,-90.495149 38.742265,-90.495374 38.742141000000004,-90.495557 38.742073000000005
179	172	1	1	0	108	270	-90.497263 38.75463,-90.498605 38.753473,-90.49873 38.753342,-90.498815 38.75323,-90.498883 38.753094000000004,-90.498923 38.752978,-90.499061 38.752521
104	129	1	1	0	36	90	-90.501123 38.749275999999995,-90.501128 38.748977,-90.501157 38.748761,-90.501226 38.74856
216	136	0	1	0	72	180	-90.506084 38.742931999999996,-90.506097 38.742236,-90.506079 38.742136,-90.506059 38.742085,-90.506024 38.742039,-90.505932 38.741973,-90.505853 38.741939
148	108	1	1	0	288	720	-90.495731 38.750374,-90.497372 38.74999,-90.497651 38.749938,-90.49795 38.749916,-90.498205 38.749916,-90.498504 38.749967999999996,-90.499821 38.750235,-90.500206 38.750291000000004,-90.50045 38.750304,-90.500734 38.750304,-90.501129 38.750291000000004
148	166	1	1	0	72	180	-90.495731 38.750374,-90.494312 38.750749
137	42	0	1	0	162	405	-90.505915 38.743166,-90.505837 38.743190999999996,-90.505765 38.743196,-90.505677 38.74319,-90.504351 38.742948,-90.504115 38.742920999999996,-90.50379 38.742937999999995,-90.503585 38.742971,-90.50181 38.743626,-90.501705 38.743655000000004
137	216	0	1	0	36	90	-90.505915 38.743166,-90.50598 38.743121,-90.506026 38.743072,-90.506067 38.743008,-90.506084 38.742957000000004,-90.506084 38.742931999999996
85	83	0	1	0	126	315	-90.497643 38.741078,-90.497609 38.741139000000004,-90.497591 38.741201000000004,-90.49757 38.741302000000005,-90.497556 38.741417,-90.497552 38.741538,-90.497551 38.741581,-90.497552 38.741640000000004,-90.497554 38.741682,-90.497563 38.741725,-90.497587 38.741775000000004,-90.49761 38.741799,-90.497642 38.741817999999995
85	86	0	1	0	36	90	-90.497643 38.741078,-90.497699 38.741036,-90.497746 38.741023,-90.497795 38.741023,-90.497942 38.741027,-90.498287 38.741039,-90.498571 38.741044
134	135	0	1	0	72	180	-90.501457 38.743722000000005,-90.501062 38.742479
174	173	1	1	0	18	45	-90.501272 38.753268,-90.501267 38.752886000000004
100	41	0	1	0	18	45	-90.506284 38.744578000000004,-90.506028 38.744537
155	3	1	1	0	180	450	-90.495678 38.758697,-90.496211 38.75926,-90.496396 38.759429,-90.496569 38.759550000000004,-90.499324 38.761348,-90.499425 38.761408,-90.499552 38.761477,-90.499682 38.761527,-90.499827 38.761561,-90.49999 38.761583,-90.500127 38.761586,-90.501404 38.761593000000005
34	36	0	1	0	72	180	-90.498034 38.745378,-90.498043 38.745999
30	28	0	1	0	54	135	-90.498035 38.746825,-90.498063 38.746792,-90.498071 38.746742999999995,-90.498069 38.746421
30	31	0	1	0	270	675	-90.498035 38.746825,-90.497997 38.746842,-90.497955 38.746847,-90.497826 38.746847,-90.497708 38.746847,-90.495325 38.746916999999996,-90.495266 38.746902,-90.495233 38.746871
156	49	1	1	0	270	675	-90.49771 38.756945,-90.498033 38.757238,-90.498112 38.757328,-90.498203 38.757419,-90.500504 38.758922999999996,-90.500601 38.758969,-90.500678 38.75899,-90.500771 38.759003,-90.500876 38.759004000000004,-90.502689 38.758993000000004
180	54	1	1	0	180	450	-90.498781 38.75607,-90.499322 38.756573,-90.499413 38.756657000000004,-90.499499 38.756716999999995,-90.50091 38.757632,-90.500978 38.757669,-90.501066 38.757704000000004,-90.501158 38.757725,-90.501261 38.757734,-90.502678 38.75772
180	156	1	1	0	72	180	-90.498781 38.75607,-90.49771 38.756945
27	203	0	1	0	126	315	-90.493031 38.746959000000004,-90.49309 38.746977,-90.493311 38.746974,-90.494182 38.746959000000004,-90.494211 38.746956999999995,-90.494243 38.746949,-90.494262 38.746932
27	224	0	1	0	18	45	-90.493031 38.746959000000004,-90.493002 38.747111000000004,-90.49298 38.747213,-90.492948 38.747273,-90.492852 38.747384
166	148	1	1	0	54	135	-90.494312 38.750749,-90.495731 38.750374
166	168	1	1	0	90	225	-90.494312 38.750749,-90.493319 38.75102,-90.493131 38.75108,-90.493053 38.751194
126	125	1	1	0	72	180	-90.499754 38.74823,-90.49995 38.747565
126	127	1	1	0	36	90	-90.499754 38.74823,-90.500726 38.748443
68	19	0	1	0	18	45	-90.493164 38.745076,-90.493011 38.745239,-90.492949 38.745327
152	48	1	1	0	36	90	-90.50618 38.746294,-90.506124 38.746127
161	185	1	1	0	54	135	-90.502991 38.761565000000004,-90.501744 38.761595
173	170	1	1	0	18	45	-90.501267 38.752886000000004,-90.501239 38.751745
173	174	1	1	0	18	45	-90.501267 38.752886000000004,-90.501272 38.753268
48	152	1	1	0	36	90	-90.506124 38.746127,-90.50618 38.746294
48	154	1	1	0	72	180	-90.506124 38.746127,-90.50604 38.745976,-90.505898 38.745867000000004,-90.505597 38.745751999999996,-90.505221 38.745658,-90.504979 38.745607
73	72	0	1	0	108	270	-90.493761 38.742205,-90.494129 38.741946999999996,-90.494481 38.741654,-90.49468 38.741528,-90.494813 38.74147,-90.494934 38.74143,-90.495077 38.741404,-90.495338 38.741367,-90.495538 38.741355
81	12	0	1	0	18	45	-90.498432 38.742607,-90.498105 38.742614
81	214	0	1	0	90	225	-90.498432 38.742607,-90.49941 38.742621
189	123	1	1	0	162	405	-90.502984 38.74709,-90.502942 38.747346,-90.502902 38.747709,-90.502846 38.748018,-90.502695 38.748689999999996,-90.502687 38.748793,-90.502719 38.748868,-90.502956 38.749202
189	124	1	1	0	18	45	-90.502984 38.74709,-90.503061 38.746618999999995
125	126	1	1	0	36	90	-90.49995 38.747565,-90.499754 38.74823
9	10	0	1	0	72	180	-90.494449 38.745287000000005,-90.494441 38.745208000000005,-90.494441 38.74512,-90.494449 38.745035,-90.494469 38.744967,-90.494495 38.744911,-90.494533 38.74486,-90.494602 38.744800999999995,-90.494686 38.744749,-90.494819 38.744674,-90.495506 38.744287,-90.495581 38.744264,-90.495677 38.744254999999995,-90.49578 38.744254999999995,-90.495902 38.744254999999995,-90.495999 38.744259,-90.496096 38.744268000000005
211	150	1	1	0	36	90	-90.492067 38.749521,-90.492288 38.749280999999996,-90.492427 38.749196,-90.492547 38.749149
53	176	1	1	0	54	135	-90.502626 38.753958,-90.502458 38.753939,-90.502314 38.753889,-90.502165 38.753785,-90.502034 38.753664,-90.501879 38.753547,-90.501746 38.753479999999996,-90.501597 38.753442,-90.501483 38.753432000000004,-90.501272 38.753439
79	80	0	1	0	54	135	-90.500398 38.741755,-90.500307 38.741772999999995,-90.499909 38.741833
67	61	0	1	0	180	450	-90.492671 38.743907,-90.493262 38.743551,-90.494025 38.743113,-90.49421 38.743002000000004,-90.494499 38.742806
67	66	0	1	0	36	90	-90.492671 38.743907,-90.492454 38.743641,-90.492362 38.743496,-90.492336 38.743430000000004,-90.492326 38.743333,-90.492326 38.743252999999996,-90.492352 38.743147,-90.492387 38.743059
129	227	1	1	0	90	225	-90.501226 38.74856,-90.501416 38.747872,-90.50145 38.747686,-90.501498 38.747478,-90.501512 38.747304,-90.501517 38.747146
167	43	1	1	0	72	180	-90.500929 38.754339,-90.501681 38.754992,-90.501783 38.755064000000004,-90.501875 38.755117,-90.501977 38.755154000000005,-90.502082 38.755181,-90.502205 38.755194,-90.502354 38.755202,-90.50263 38.755202
54	180	1	1	0	162	405	-90.502678 38.75772,-90.501261 38.757734,-90.501158 38.757725,-90.501066 38.757704000000004,-90.500978 38.757669,-90.50091 38.757632,-90.499499 38.756716999999995,-90.499413 38.756657000000004,-90.499322 38.756573,-90.498781 38.75607
146	169	1	1	0	162	405	-90.499281 38.751379,-90.498193 38.751183,-90.498014 38.751141000000004,-90.497905 38.751141000000004,-90.497779 38.751156,-90.497681 38.751176,-90.496104 38.751597000000004
72	62	0	1	0	54	135	-90.495538 38.741355,-90.495553 38.741879999999995,-90.495557 38.742073000000005
72	65	0	1	0	54	135	-90.495538 38.741355,-90.495516 38.740992
72	73	0	1	0	126	315	-90.495538 38.741355,-90.495338 38.741367,-90.495077 38.741404,-90.494934 38.74143,-90.494813 38.74147,-90.49468 38.741528,-90.494481 38.741654,-90.494129 38.741946999999996,-90.493761 38.742205
221	214	0	1	0	54	135	-90.500011 38.74263,-90.49941 38.742621
221	15	0	1	0	72	180	-90.500011 38.74263,-90.500567 38.742638,-90.500672 38.742649,-90.500814 38.742667999999995
178	168	1	1	0	270	675	-90.496067 38.755662,-90.495001 38.756553,-90.494947 38.756601,-90.494875 38.756637999999995,-90.494801 38.75665,-90.494723 38.756633,-90.494677 38.756596,-90.494646 38.756544000000005,-90.493042 38.751413,-90.493021 38.751289,-90.493053 38.751194
178	179	1	1	0	54	135	-90.496067 38.755662,-90.497263 38.75463
70	69	0	1	0	18	45	-90.491516 38.742549,-90.49158 38.742834,-90.491606 38.742913,-90.491647 38.742993,-90.491698 38.743081000000004,-90.492021 38.743555,-90.492405 38.7441
19	24	0	1	0	90	225	-90.492949 38.745327,-90.492929 38.745373,-90.492919 38.745429,-90.492954 38.746162
106	105	1	1	0	36	90	-90.501517 38.746594,-90.501509 38.745732000000004
86	80	0	1	0	126	315	-90.498571 38.741044,-90.498773 38.741055,-90.498987 38.741065,-90.499151 38.741073,-90.499302 38.741081,-90.499422 38.741091999999995,-90.49953 38.741134,-90.499601 38.741181999999995,-90.499644 38.741218,-90.499714 38.741279,-90.499775 38.741367,-90.49981 38.74145,-90.499909 38.741833
86	85	0	1	0	90	225	-90.498571 38.741044,-90.498287 38.741039,-90.497942 38.741027,-90.497795 38.741023,-90.497746 38.741023,-90.497699 38.741036,-90.497643 38.741078
227	129	1	1	0	54	135	-90.501517 38.747146,-90.501512 38.747304,-90.501498 38.747478,-90.50145 38.747686,-90.501416 38.747872,-90.501226 38.74856
227	218	1	1	0	18	45	-90.501517 38.747146,-90.501517 38.746776
41	100	0	1	0	36	90	-90.506028 38.744537,-90.506284 38.744578000000004
41	101	0	1	0	234	585	-90.506028 38.744537,-90.504294 38.744257000000005,-90.50406 38.744254,-90.503849 38.74428,-90.503555 38.744355999999996,-90.503295 38.744453,-90.502794 38.744665999999995,-90.502652 38.744749,-90.502493 38.744868,-90.502221 38.745231000000004,-90.502134 38.745339,-90.502046 38.745423,-90.501967 38.745478,-90.501821 38.745534,-90.501683 38.745552,-90.501541 38.745571999999996
