ClusteringMethod	ComputationTime	K_LB	K	CCI	NHO	ATD	DMT
19	20	0	1	1	249	249	632.92 457.8,636.56 470.96
22	19	10	1	1	985	985	643.39 464.34,632.92 457.8
19	22	10	1	1	985	985	632.92 457.8,643.39 464.34
19	325	10	1	1	113	113	632.92 457.8,624.14 442.45
325	19	10	1	1	113	113	624.14 442.45,632.92 457.8
323	20	0	1	1	34	34	640.72 475.66,636.56 470.96
20	323	0	1	1	34	34	636.56 470.96,640.72 475.66
1055	20	0	1	1	192	192	640.57 482.54,636.56 470.96
20	1055	0	1	1	192	192	636.56 470.96,640.57 482.54
21	22	0	1	1	286	286	652.26 470.04,643.39 464.34
22	21	0	1	1	286	286	643.39 464.34,652.26 470.04
324	21	2	1	1	81	81	658.76 474.41,652.26 470.04
21	324	2	1	1	81	81	652.26 470.04,658.76 474.41
24	23	11	1	1	847	847	602.87 405.84,614.71 425.37
23	24	11	1	1	847	847	614.71 425.37,602.87 405.84
325	23	11	1	1	393	393	624.14 442.45,614.71 425.37
23	325	11	1	1	393	393	614.71 425.37,624.14 442.45
23	892	11	1	1	94	94	614.71 425.37,621.34 435.83
892	23	11	1	1	94	94	621.34 435.83,614.71 425.37
25	24	10	1	1	984	984	590.73 404.94,602.87 405.84
24	25	10	1	1	984	984	602.87 405.84,590.73 404.94
326	25	11	1	1	279	279	591.49 383.36,590.73 404.94
25	326	11	1	1	279	279	590.73 404.94,591.49 383.36
27	26	11	1	1	108	108	667.35 450.87,662.6 445.7
26	27	11	1	1	108	108	662.6 445.7,667.35 450.87
26	719	11	1	1	94	94	662.6 445.7,676.07 450.38
719	26	11	1	1	94	94	676.07 450.38,662.6 445.7
731	26	11	1	1	118	118	648.56 438.61,662.6 445.7
26	731	11	1	1	118	118	662.6 445.7,648.56 438.61
29	28	11	1	1	95	95	673.69 436.06,660.57 432.66
28	29	11	1	1	95	95	660.57 432.66,673.69 436.06
28	30	11	1	1	403	403	660.57 432.66,657.5 428.57
30	28	11	1	1	403	403	657.5 428.57,660.57 432.66
28	31	11	1	1	75	75	660.57 432.66,647.15 430.68
31	28	11	1	1	75	75	647.15 430.68,660.57 432.66
32	29	11	1	1	93	93	684.37 441.17,673.69 436.06
29	32	11	1	1	93	93	673.69 436.06,684.37 441.17
921	29	11	1	1	141	141	673.46 439.88,673.69 436.06
29	921	11	1	1	141	141	673.69 436.06,673.46 439.88
31	30	11	1	1	216	216	647.15 430.68,657.5 428.57
30	31	11	1	1	216	216	657.5 428.57,647.15 430.68
30	803	11	1	1	126	126	657.5 428.57,665.04 425.77
803	30	11	1	1	126	126	665.04 425.77,657.5 428.57
31	333	11	1	1	46	46	647.15 430.68,628.48 431.32
333	31	11	1	1	46	46	628.48 431.32,647.15 430.68
330	32	11	1	1	101	101	686.18 449.14,684.37 441.17
32	330	11	1	1	101	101	684.37 441.17,686.18 449.14
760	32	11	1	1	138	138	692.73 441.17,684.37 441.17
32	760	11	1	1	138	138	684.37 441.17,692.73 441.17
34	35	11	1	1	95	95	554.01 443.66,541.18 443.31
35	34	11	1	1	95	95	541.18 443.31,554.01 443.66
35	40	11	1	1	842	842	541.18 443.31,522.57 434.21
40	35	11	1	1	842	842	522.57 434.21,541.18 443.31
860	35	11	1	1	139	139	555.22 462.33,541.18 443.31
35	860	11	1	1	139	139	541.18 443.31,555.22 462.33
35	868	1	1	1	65	65	541.18 443.31,537.12 428.19
868	35	1	1	1	65	65	537.12 428.19,541.18 443.31
37	36	11	1	1	95	95	607.45 435.21,610.44 430.22
36	37	11	1	1	95	95	610.44 430.22,607.45 435.21
39	38	11	1	1	62	62	628.52 398.69,634.56 394.97
38	39	11	1	1	62	62	634.56 394.97,628.52 398.69
43	39	11	1	1	193	193	617.28 394.17,628.52 398.69
39	43	11	1	1	193	193	628.52 398.69,617.28 394.17
762	39	11	1	1	213	213	635.27 407.66,628.52 398.69
39	762	11	1	1	213	213	628.52 398.69,635.27 407.66
45	40	1	1	1	326	326	514.07 430.04,522.57 434.21
40	45	1	1	1	326	326	522.57 434.21,514.07 430.04
40	1024	1	1	1	1007	1007	522.57 434.21,505.99 425.6
1024	40	1	1	1	1007	1007	505.99 425.6,522.57 434.21
686	43	11	1	1	128	128	603.36 393.16,617.28 394.17
43	686	11	1	1	128	128	617.28 394.17,603.36 393.16
43	1034	11	1	1	112	112	617.28 394.17,622.74 389.85
1034	43	11	1	1	112	112	622.74 389.85,617.28 394.17
45	44	1	1	1	237	237	514.07 430.04,517.27 426.76
44	45	1	1	1	237	237	517.27 426.76,514.07 430.04
1024	45	1	1	1	171	171	505.99 425.6,514.07 430.04
45	1024	1	1	1	171	171	514.07 430.04,505.99 425.6
49	48	10	1	1	499	499	592.05 337.53,598.6 307.9
48	49	10	1	1	499	499	598.6 307.9,592.05 337.53
392	49	10	1	1	429	429	586.05 366.92,592.05 337.53
49	392	10	1	1	429	429	592.05 337.53,586.05 366.92
56	83	1	1	1	564	564	449.8 412.8,425.81 414.54
83	56	1	1	1	564	564	425.81 414.54,449.8 412.8
418	56	1	1	1	354	354	487.91 415.91,449.8 412.8
56	418	1	1	1	354	354	449.8 412.8,487.91 415.91
419	59	2	1	1	14	14	371.89 473.96,368.28 478.01
59	419	2	1	1	14	14	368.28 478.01,371.89 473.96
59	863	2	1	1	463	463	368.28 478.01,361.96 489.66
863	59	2	1	1	463	463	361.96 489.66,368.28 478.01
77	76	1	1	1	37	37	420.41 398.52,420.84 387.52
76	77	1	1	1	37	37	420.84 387.52,420.41 398.52
78	792	1	1	1	24	24	420.22 376.98,418.14 366.85
792	78	1	1	1	24	24	418.14 366.85,420.22 376.98
81	80	10	1	1	57	57	472.11 326.2,465.78 330.26
80	81	10	1	1	57	57	465.78 330.26,472.11 326.2
80	86	10	1	1	263	263	465.78 330.26,485.45 317.22
86	80	10	1	1	263	263	485.45 317.22,465.78 330.26
436	80	10	1	1	190	190	444.97 343.26,465.78 330.26
80	436	10	1	1	190	190	465.78 330.26,444.97 343.26
85	81	10	1	1	72	72	477.44 321.24,472.11 326.2
81	85	10	1	1	72	72	472.11 326.2,477.44 321.24
83	82	1	1	1	138	138	425.81 414.54,401.2 417.12
82	83	1	1	1	138	138	401.2 417.12,425.81 414.54
441	82	1	1	1	82	82	396.6 447.15,401.2 417.12
82	441	1	1	1	82	82	401.2 417.12,396.6 447.15
433	83	1	1	1	125	125	431.29 410.72,425.81 414.54
83	433	1	1	1	125	125	425.81 414.54,431.29 410.72
86	85	10	1	1	60	60	485.45 317.22,477.44 321.24
85	86	10	1	1	60	60	477.44 321.24,485.45 317.22
92	91	7	1	1	41	41	653.99 228.98,652.89 223.12
91	92	7	1	1	41	41	652.89 223.12,653.99 228.98
91	440	7	1	1	43	43	652.89 223.12,647.67 225.04
440	91	7	1	1	43	43	647.67 225.04,652.89 223.12
905	91	7	1	1	111	111	655.81 216.73,652.89 223.12
91	905	7	1	1	111	111	652.89 223.12,655.81 216.73
94	93	7	1	1	57	57	679.69 216.2,671.81 218.46
93	94	7	1	1	57	57	671.81 218.46,679.69 216.2
93	871	7	1	1	278	278	671.81 218.46,664.27 218.52
871	93	7	1	1	278	278	664.27 218.52,671.81 218.46
895	93	7	1	1	414	414	668.76 223.18,671.81 218.46
93	895	7	1	1	414	414	671.81 218.46,668.76 223.18
95	94	7	1	1	54	54	685.34 226.67,679.69 216.2
94	95	7	1	1	54	54	679.69 216.2,685.34 226.67
94	452	7	1	1	177	177	679.69 216.2,671.34 201.14
452	94	7	1	1	177	177	671.34 201.14,679.69 216.2
861	94	7	1	1	157	157	690.86 223.95,679.69 216.2
94	861	7	1	1	157	157	679.69 216.2,690.86 223.95
96	95	7	1	1	57	57	691.9 229.76,685.34 226.67
95	96	7	1	1	57	57	685.34 226.67,691.9 229.76
95	450	7	1	1	118	118	685.34 226.67,689.26 235.76
450	95	7	1	1	118	118	689.26 235.76,685.34 226.67
96	451	7	1	1	107	107	691.9 229.76,696.03 235.9
451	96	7	1	1	107	107	696.03 235.9,691.9 229.76
861	96	7	1	1	94	94	690.86 223.95,691.9 229.76
96	861	7	1	1	94	94	691.9 229.76,690.86 223.95
751	100	1	1	1	335	335	345.34 608.6,348.09 601.37
100	751	1	1	1	335	335	348.09 601.37,345.34 608.6
101	751	1	1	1	130	130	344.17 602.9,345.34 608.6
751	101	1	1	1	130	130	345.34 608.6,344.17 602.9
102	467	1	1	1	156	156	346.09 594.73,346.42 583.23
467	102	1	1	1	156	156	346.42 583.23,346.09 594.73
104	103	10	1	1	894	894	608.43 228.15,587.69 223.24
103	104	10	1	1	894	894	587.69 223.24,608.43 228.15
103	135	10	1	1	411	411	587.69 223.24,587.02 204.65
135	103	10	1	1	411	411	587.02 204.65,587.69 223.24
104	447	10	1	1	448	448	608.43 228.15,649.94 210.95
447	104	10	1	1	448	448	649.94 210.95,608.43 228.15
106	105	7	1	1	73	73	675.68 172.24,675.67 179.51
105	106	7	1	1	73	73	675.67 179.51,675.68 172.24
105	114	7	1	1	56	56	675.67 179.51,682.38 159.06
114	105	7	1	1	56	56	682.38 159.06,675.67 179.51
452	105	7	1	1	112	112	671.34 201.14,675.67 179.51
105	452	7	1	1	112	112	675.67 179.51,671.34 201.14
468	106	7	1	1	98	98	682.57 168.87,675.68 172.24
106	468	7	1	1	98	98	675.68 172.24,682.57 168.87
107	109	1	1	1	456	456	372.03 634.99,368.97 644.62
109	107	1	1	1	456	456	368.97 644.62,372.03 634.99
108	937	1	1	1	197	197	378.33 625.89,385.12 610.86
937	108	1	1	1	197	197	385.12 610.86,378.33 625.89
110	109	1	1	1	86	86	363.96 657.18,368.97 644.62
109	110	1	1	1	86	86	368.97 644.62,363.96 657.18
109	463	1	1	1	104	104	368.97 644.62,374.79 636.51
463	109	1	1	1	104	104	374.79 636.51,368.97 644.62
111	110	1	1	1	63	63	358.98 667.68,363.96 657.18
110	111	1	1	1	63	63	363.96 657.18,358.98 667.68
460	110	1	1	1	48	48	364.8 663.57,363.96 657.18
110	460	1	1	1	48	48	363.96 657.18,364.8 663.57
112	111	1	1	1	31	31	358.56 675.34,358.98 667.68
111	112	1	1	1	31	31	358.98 667.68,358.56 675.34
465	111	1	1	1	32	32	353.19 671.79,358.98 667.68
111	465	1	1	1	32	32	358.98 667.68,353.19 671.79
114	113	7	1	1	451	451	682.38 159.06,683.23 148.16
113	114	7	1	1	451	451	683.23 148.16,682.38 159.06
738	113	7	1	1	163	163	690.97 140.1,683.23 148.16
113	738	7	1	1	163	163	683.23 148.16,690.97 140.1
141	114	7	1	1	271	271	687.88 147.36,682.38 159.06
114	141	7	1	1	271	271	682.38 159.06,687.88 147.36
114	933	7	1	1	80	80	682.38 159.06,690.93 148.62
933	114	7	1	1	80	80	690.93 148.62,682.38 159.06
118	117	7	1	1	55	55	695.57 162.79,688.94 162.91
117	118	7	1	1	55	55	688.94 162.91,695.57 162.79
117	468	7	1	1	58	58	688.94 162.91,682.57 168.87
468	117	7	1	1	58	58	682.57 168.87,688.94 162.91
117	787	7	1	1	163	163	688.94 162.91,695.48 157.65
787	117	7	1	1	163	163	695.48 157.65,688.94 162.91
118	119	7	1	1	54	54	695.57 162.79,699.56 168.94
119	118	7	1	1	54	54	699.56 168.94,695.57 162.79
126	118	7	1	1	53	53	702.31 159.78,695.57 162.79
118	126	7	1	1	53	53	695.57 162.79,702.31 159.78
787	118	7	1	1	119	119	695.48 157.65,695.57 162.79
118	787	7	1	1	119	119	695.57 162.79,695.48 157.65
119	466	7	1	1	131	131	699.56 168.94,697.66 175.29
466	119	7	1	1	131	131	697.66 175.29,699.56 168.94
119	469	7	1	1	84	84	699.56 168.94,703.49 171.93
469	119	7	1	1	84	84	703.49 171.93,699.56 168.94
470	119	7	1	1	134	134	706.05 166.46,699.56 168.94
119	470	7	1	1	134	134	699.56 168.94,706.05 166.46
121	120	1	1	1	75	75	321.34 587.38,327.67 588.15
120	121	1	1	1	75	75	327.67 588.15,321.34 587.38
120	936	1	1	1	53	53	327.67 588.15,336.35 588.42
936	120	1	1	1	53	53	336.35 588.42,327.67 588.15
959	120	1	1	1	33	33	322.85 594.57,327.67 588.15
120	959	1	1	1	33	33	327.67 588.15,322.85 594.57
123	122	7	1	1	174	174	700.23 131.79,699.16 123.74
122	123	7	1	1	174	174	699.16 123.74,700.23 131.79
123	479	7	1	1	90	90	700.23 131.79,711.3 133.39
479	123	7	1	1	90	90	711.3 133.39,700.23 131.79
738	123	7	1	1	89	89	690.97 140.1,700.23 131.79
123	738	7	1	1	89	89	700.23 131.79,690.97 140.1
125	124	2	1	1	135	135	341.86 494.73,334.92 492.04
124	125	2	1	1	135	135	334.92 492.04,341.86 494.73
124	145	2	1	1	100	100	334.92 492.04,327.0 484.67
145	124	2	1	1	100	100	327.0 484.67,334.92 492.04
464	124	2	1	1	134	134	340.85 498.6,334.92 492.04
124	464	2	1	1	134	134	334.92 492.04,340.85 498.6
125	464	2	1	1	7	7	341.86 494.73,340.85 498.6
464	125	2	1	1	7	7	340.85 498.6,341.86 494.73
862	125	2	1	1	158	158	349.95 494.75,341.86 494.73
125	862	2	1	1	158	158	341.86 494.73,349.95 494.75
131	126	7	1	1	57	57	709.19 160.27,702.31 159.78
126	131	7	1	1	57	57	702.31 159.78,709.19 160.27
132	126	7	1	1	119	119	703.42 155.66,702.31 159.78
126	132	7	1	1	119	119	702.31 159.78,703.42 155.66
127	1057	1	1	1	66	66	415.34 668.38,420.48 672.36
1057	127	1	1	1	66	66	420.48 672.36,415.34 668.38
128	484	1	1	1	47	47	411.17 661.06,408.51 648.95
484	128	1	1	1	47	47	408.51 648.95,411.17 661.06
130	129	1	1	1	39	39	370.64 540.5,361.45 554.97
129	130	1	1	1	39	39	361.45 554.97,370.64 540.5
132	131	7	1	1	168	168	703.42 155.66,709.19 160.27
131	132	7	1	1	168	168	709.19 160.27,703.42 155.66
131	470	7	1	1	186	186	709.19 160.27,706.05 166.46
470	131	7	1	1	186	186	706.05 166.46,709.19 160.27
483	131	7	1	1	30	30	717.48 162.01,709.19 160.27
131	483	7	1	1	30	30	709.19 160.27,717.48 162.01
938	134	1	1	1	87	87	382.32 547.51,381.61 542.06
134	938	1	1	1	87	87	381.61 542.06,382.32 547.51
136	135	10	1	1	385	385	575.9 207.38,587.02 204.65
135	136	10	1	1	385	385	587.02 204.65,575.9 207.38
920	135	10	1	1	51	51	592.38 185.82,587.02 204.65
135	920	10	1	1	51	51	587.02 204.65,592.38 185.82
138	137	1	1	1	71	71	348.22 562.42,354.82 559.55
137	138	1	1	1	71	71	354.82 559.55,348.22 562.42
472	138	1	1	1	319	319	352.62 564.95,348.22 562.42
138	472	1	1	1	319	319	348.22 562.42,352.62 564.95
138	1020	1	1	1	73	73	348.22 562.42,342.07 564.49
1020	138	1	1	1	73	73	342.07 564.49,348.22 562.42
482	139	7	1	1	10	10	724.24 165.74,727.93 161.07
139	482	7	1	1	10	10	727.93 161.07,724.24 165.74
141	140	7	1	1	86	86	687.88 147.36,700.11 144.85
140	141	7	1	1	86	86	700.11 144.85,687.88 147.36
764	140	7	1	1	75	75	714.95 143.98,700.11 144.85
140	764	7	1	1	75	75	700.11 144.85,714.95 143.98
140	933	7	1	1	250	250	700.11 144.85,690.93 148.62
933	140	7	1	1	250	250	690.93 148.62,700.11 144.85
1045	141	7	1	1	95	95	684.1 139.46,687.88 147.36
141	1045	7	1	1	95	95	687.88 147.36,684.1 139.46
143	142	4	1	1	121	121	826.19 205.35,817.38 204.15
142	143	4	1	1	121	121	817.38 204.15,826.19 205.35
142	150	4	1	1	77	77	817.38 204.15,822.07 210.27
150	142	4	1	1	77	77	822.07 210.27,817.38 204.15
142	490	4	1	1	54	54	817.38 204.15,807.79 192.2
490	142	4	1	1	54	54	807.79 192.2,817.38 204.15
500	142	4	1	1	53	53	818.46 213.87,817.38 204.15
142	500	4	1	1	53	53	817.38 204.15,818.46 213.87
149	148	10	1	1	34	34	616.27 139.37,611.38 145.27
148	149	10	1	1	34	34	611.38 145.27,616.27 139.37
148	827	10	1	1	112	112	611.38 145.27,607.74 152.62
827	148	10	1	1	112	112	607.74 152.62,611.38 145.27
148	896	10	1	1	81	81	611.38 145.27,606.65 142.55
896	148	10	1	1	81	81	606.65 142.55,611.38 145.27
500	150	4	1	1	124	124	818.46 213.87,822.07 210.27
150	500	4	1	1	124	124	822.07 210.27,818.46 213.87
152	151	4	1	1	54	54	779.84 143.17,784.96 137.47
151	152	4	1	1	54	54	784.96 137.47,779.84 143.17
843	151	4	1	1	127	127	790.06 132.82,784.96 137.47
151	843	4	1	1	127	127	784.96 137.47,790.06 132.82
488	152	4	1	1	42	42	789.79 137.76,779.84 143.17
152	488	4	1	1	42	42	779.84 143.17,789.79 137.76
152	508	4	1	1	54	54	779.84 143.17,769.2 151.07
508	152	4	1	1	54	54	769.2 151.07,779.84 143.17
156	155	12	1	1	72	72	202.45 436.63,210.68 427.61
155	156	12	1	1	72	72	210.68 427.61,202.45 436.63
155	175	12	1	1	101	101	210.68 427.61,219.82 411.87
175	155	12	1	1	101	101	219.82 411.87,210.68 427.61
499	155	12	1	1	405	405	206.66 439.31,210.68 427.61
155	499	12	1	1	405	405	210.68 427.61,206.66 439.31
491	156	12	1	1	99	99	200.16 444.87,202.45 436.63
156	491	12	1	1	99	99	202.45 436.63,200.16 444.87
156	948	12	1	1	41	41	202.45 436.63,195.44 440.26
948	156	12	1	1	41	41	195.44 440.26,202.45 436.63
158	157	10	1	1	53	53	600.53 146.43,594.33 152.01
157	158	10	1	1	53	53	594.33 152.01,600.53 146.43
681	157	10	1	1	61	61	595.12 142.05,594.33 152.01
157	681	10	1	1	61	61	594.33 152.01,595.12 142.05
770	157	10	1	1	55	55	590.28 142.66,594.33 152.01
157	770	10	1	1	55	55	594.33 152.01,590.28 142.66
157	793	10	1	1	54	54	594.33 152.01,595.05 167.59
793	157	10	1	1	54	54	595.05 167.59,594.33 152.01
896	158	10	1	1	45	45	606.65 142.55,600.53 146.43
158	896	10	1	1	45	45	600.53 146.43,606.65 142.55
159	504	4	1	1	45	45	755.94 179.14,752.47 182.73
504	159	4	1	1	45	45	752.47 182.73,755.94 179.14
161	160	4	1	1	58	58	804.18 171.35,781.7 173.16
160	161	4	1	1	58	58	781.7 173.16,804.18 171.35
489	160	4	1	1	61	61	795.55 181.82,781.7 173.16
160	489	4	1	1	61	61	781.7 173.16,795.55 181.82
160	501	4	1	1	55	55	781.7 173.16,790.9 172.01
501	160	4	1	1	55	55	790.9 172.01,781.7 173.16
734	160	4	1	1	93	93	753.43 170.45,781.7 173.16
160	734	4	1	1	93	93	781.7 173.16,753.43 170.45
506	161	4	1	1	56	56	813.76 163.28,804.18 171.35
161	506	4	1	1	56	56	804.18 171.35,813.76 163.28
518	161	4	1	1	55	55	822.49 175.63,804.18 171.35
161	518	4	1	1	55	55	804.18 171.35,822.49 175.63
163	162	10	1	1	52	52	590.09 133.93,593.11 128.25
162	163	10	1	1	52	52	593.11 128.25,590.09 133.93
162	682	10	1	1	221	221	593.11 128.25,596.52 133.47
682	162	10	1	1	221	221	596.52 133.47,593.11 128.25
770	163	10	1	1	92	92	590.28 142.66,590.09 133.93
163	770	10	1	1	92	92	590.09 133.93,590.28 142.66
175	174	12	1	1	140	140	219.82 411.87,229.8 394.37
174	175	12	1	1	140	140	229.8 394.37,219.82 411.87
174	754	12	1	1	82	82	229.8 394.37,240.22 374.9
754	174	12	1	1	82	82	240.22 374.9,229.8 394.37
809	174	12	1	1	87	87	227.42 400.98,229.8 394.37
174	809	12	1	1	87	87	229.8 394.37,227.42 400.98
753	175	12	1	1	38	38	216.71 417.91,219.82 411.87
175	753	12	1	1	38	38	219.82 411.87,216.71 417.91
177	176	7	1	1	73	73	733.04 126.26,730.22 137.75
176	177	7	1	1	73	73	730.22 137.75,733.04 126.26
176	717	7	1	1	64	64	730.22 137.75,729.32 152.74
717	176	7	1	1	64	64	729.32 152.74,730.22 137.75
176	841	7	1	1	259	259	730.22 137.75,727.69 129.45
841	176	7	1	1	259	259	727.69 129.45,730.22 137.75
177	684	7	1	1	24	24	733.04 126.26,732.94 117.84
684	177	7	1	1	24	24	732.94 117.84,733.04 126.26
737	177	7	1	1	22	22	738.59 120.1,733.04 126.26
177	737	7	1	1	22	22	733.04 126.26,738.59 120.1
841	177	7	1	1	266	266	727.69 129.45,733.04 126.26
177	841	7	1	1	266	266	733.04 126.26,727.69 129.45
181	180	4	1	1	290	290	759.07 200.47,764.94 203.18
180	181	4	1	1	290	290	764.94 203.18,759.07 200.47
520	180	4	1	1	85	85	758.79 196.57,764.94 203.18
180	520	4	1	1	85	85	764.94 203.18,758.79 196.57
180	525	4	1	1	86	86	764.94 203.18,775.73 205.02
525	180	4	1	1	86	86	775.73 205.02,764.94 203.18
181	521	4	1	1	91	91	759.07 200.47,749.23 194.19
521	181	4	1	1	91	91	749.23 194.19,759.07 200.47
528	181	4	1	1	90	90	769.08 200.67,759.07 200.47
181	528	4	1	1	90	90	759.07 200.47,769.08 200.67
183	182	12	1	1	99	99	192.37 366.98,169.51 375.56
182	183	12	1	1	99	99	169.51 375.56,192.37 366.98
182	209	12	1	1	331	331	169.51 375.56,154.46 377.45
209	182	12	1	1	331	331	154.46 377.45,169.51 375.56
182	524	12	1	1	103	103	169.51 375.56,152.33 383.95
524	182	12	1	1	103	103	152.33 383.95,169.51 375.56
772	183	12	1	1	518	518	219.74 355.58,192.37 366.98
183	772	12	1	1	518	518	192.37 366.98,219.74 355.58
813	183	12	1	1	94	94	177.33 373.27,192.37 366.98
183	813	12	1	1	94	94	192.37 366.98,177.33 373.27
185	184	14	1	1	94	94	155.18 336.98,161.43 342.15
184	185	14	1	1	94	94	161.43 342.15,155.18 336.98
186	184	14	1	1	65	65	156.96 347.9,161.43 342.15
184	186	14	1	1	65	65	161.43 342.15,156.96 347.9
184	531	14	1	1	91	91	161.43 342.15,170.6 339.06
531	184	14	1	1	91	91	170.6 339.06,161.43 342.15
540	185	14	1	1	291	291	156.18 330.9,155.18 336.98
185	540	14	1	1	291	291	155.18 336.98,156.18 330.9
796	185	14	1	1	92	92	151.88 330.79,155.18 336.98
185	796	14	1	1	92	92	155.18 336.98,151.88 330.79
188	187	4	1	1	147	147	782.64 210.69,791.28 209.05
187	188	4	1	1	147	147	791.28 209.05,782.64 210.69
187	765	4	1	1	50	50	791.28 209.05,786.24 210.5
765	187	4	1	1	50	50	786.24 210.5,791.28 209.05
906	187	4	1	1	56	56	801.95 202.38,791.28 209.05
187	906	4	1	1	56	56	791.28 209.05,801.95 202.38
525	188	4	1	1	85	85	775.73 205.02,782.64 210.69
188	525	4	1	1	85	85	782.64 210.69,775.73 205.02
188	765	4	1	1	105	105	782.64 210.69,786.24 210.5
765	188	4	1	1	105	105	786.24 210.5,782.64 210.69
190	189	4	1	1	217	217	806.59 200.64,812.93 195.56
189	190	4	1	1	217	217	812.93 195.56,806.59 200.64
517	189	4	1	1	54	54	822.34 186.06,812.93 195.56
189	517	4	1	1	54	54	812.93 195.56,822.34 186.06
189	906	4	1	1	52	52	812.93 195.56,801.95 202.38
906	189	4	1	1	52	52	801.95 202.38,812.93 195.56
192	190	4	1	1	45	45	796.64 201.55,806.59 200.64
190	192	4	1	1	45	45	806.59 200.64,796.64 201.55
190	906	4	1	1	170	170	806.59 200.64,801.95 202.38
906	190	4	1	1	170	170	801.95 202.38,806.59 200.64
192	191	4	1	1	57	57	796.64 201.55,795.94 196.83
191	192	4	1	1	57	57	795.94 196.83,796.64 201.55
535	192	4	1	1	180	180	786.61 201.63,796.64 201.55
192	535	4	1	1	180	180	796.64 201.55,786.61 201.63
194	193	14	1	1	217	217	192.43 346.85,192.93 338.83
193	194	14	1	1	217	217	192.93 338.83,192.43 346.85
551	193	14	1	1	87	87	175.92 329.14,192.93 338.83
193	551	14	1	1	87	87	192.93 338.83,175.92 329.14
193	695	14	1	1	92	92	192.93 338.83,210.91 344.47
695	193	14	1	1	92	92	210.91 344.47,192.93 338.83
907	194	14	1	1	96	96	183.6 348.63,192.43 346.85
194	907	14	1	1	96	96	192.43 346.85,183.6 348.63
194	1026	14	1	1	88	88	192.43 346.85,201.58 347.67
1026	194	14	1	1	88	88	201.58 347.67,192.43 346.85
196	195	12	1	1	157	157	274.95 378.65,281.01 370.31
195	196	12	1	1	157	157	281.01 370.31,274.95 378.65
195	739	12	1	1	186	186	281.01 370.31,289.3 376.15
739	195	12	1	1	186	186	289.3 376.15,281.01 370.31
195	741	12	1	1	56	56	281.01 370.31,280.69 357.5
741	195	12	1	1	56	56	280.69 357.5,281.01 370.31
874	195	12	1	1	57	57	276.01 371.74,281.01 370.31
195	874	12	1	1	57	57	281.01 370.31,276.01 371.74
197	196	12	1	1	272	272	269.2 377.26,274.95 378.65
196	197	12	1	1	272	272	274.95 378.65,269.2 377.26
198	196	12	1	1	128	128	272.66 386.02,274.95 378.65
196	198	12	1	1	128	128	274.95 378.65,272.66 386.02
