ClusteringMethod	ComputationTime	K_LB	K	CCI	NHO	ATD	DMT
128	377	0	1	1	396	990	-90.447139 38.702433,-90.446883 38.702433,-90.446434 38.702425000000005,-90.446324 38.702420000000004,-90.446217 38.70241,-90.445911 38.702371,-90.44543 38.702284,-90.445148 38.702247,-90.44489 38.702227,-90.444837 38.702225999999996
144	131	0	1	1	18	45	-90.443178 38.706311,-90.443409 38.706604,-90.443544 38.706833,-90.443586 38.706933
131	144	0	1	1	18	45	-90.443586 38.706933,-90.443544 38.706833,-90.443409 38.706604,-90.443178 38.706311
444	144	0	1	1	162	405	-90.4411 38.706751,-90.441607 38.70675,-90.442033 38.706724,-90.442179 38.706716,-90.442385 38.706691,-90.442519 38.706666999999996,-90.442612 38.70664,-90.442854 38.706519,-90.443026 38.706410000000005,-90.443178 38.706311
144	444	0	1	1	162	405	-90.443178 38.706311,-90.443026 38.706410000000005,-90.442854 38.706519,-90.442612 38.70664,-90.442519 38.706666999999996,-90.442385 38.706691,-90.442179 38.706716,-90.442033 38.706724,-90.441607 38.70675,-90.4411 38.706751
168	167	1	1	1	144	360	-90.428396 38.710190999999995,-90.429203 38.710186,-90.429258 38.710207,-90.429303 38.710246
167	168	1	1	1	144	360	-90.429303 38.710246,-90.429258 38.710207,-90.429203 38.710186,-90.428396 38.710190999999995
172	167	1	1	1	360	900	-90.429326 38.711531,-90.429313 38.710351,-90.429303 38.710246
167	172	1	1	1	360	900	-90.429303 38.710246,-90.429313 38.710351,-90.429326 38.711531
170	169	0	1	1	216	540	-90.428447 38.712524,-90.428409 38.711531
169	170	0	1	1	216	540	-90.428409 38.711531,-90.428447 38.712524
171	170	0	1	1	126	315	-90.429293 38.712479,-90.429203 38.712519,-90.428447 38.712524
170	171	0	1	1	126	315	-90.428447 38.712524,-90.429203 38.712519,-90.429293 38.712479
176	175	0	1	1	36	90	-90.433048 38.716753,-90.432801 38.716757
175	176	0	1	1	36	90	-90.432801 38.716757,-90.433048 38.716753
178	177	0	1	1	126	315	-90.433056 38.717619,-90.432731 38.717624
177	178	0	1	1	126	315	-90.432731 38.717624,-90.433056 38.717619
230	179	0	1	1	18	45	-90.433157 38.703233,-90.433124 38.703221,-90.43311 38.703174000000004
179	230	0	1	1	18	45	-90.43311 38.703174000000004,-90.433124 38.703221,-90.433157 38.703233
497	181	0	1	1	36	90	-90.433786 38.721541,-90.433789 38.721289
181	497	0	1	1	36	90	-90.433789 38.721289,-90.433786 38.721541
221	184	0	1	1	36	90	-90.436911 38.701796,-90.436899 38.703347,-90.43688 38.704318
184	221	0	1	1	36	90	-90.43688 38.704318,-90.436899 38.703347,-90.436911 38.701796
233	184	0	1	1	36	90	-90.437975 38.704296,-90.43688 38.704318
184	233	0	1	1	36	90	-90.43688 38.704318,-90.437975 38.704296
213	188	1	1	1	54	135	-90.431498 38.698729,-90.431496 38.698503,-90.431494 38.698378000000005,-90.43148 38.698285,-90.431418 38.698058
188	213	1	1	1	54	135	-90.431418 38.698058,-90.43148 38.698285,-90.431494 38.698378000000005,-90.431496 38.698503,-90.431498 38.698729
193	192	0	1	1	108	270	-90.433294 38.705658,-90.433285 38.705686,-90.433258 38.705713,-90.433236 38.705726999999996,-90.433215 38.705732,-90.433184 38.705735000000004,-90.433149 38.70573
192	193	0	1	1	108	270	-90.433149 38.70573,-90.433184 38.705735000000004,-90.433215 38.705732,-90.433236 38.705726999999996,-90.433258 38.705713,-90.433285 38.705686,-90.433294 38.705658
195	194	0	1	1	108	270	-90.43329 38.703987999999995,-90.433196 38.704069000000004,-90.433149 38.704082
194	195	0	1	1	108	270	-90.433149 38.704082,-90.433196 38.704069000000004,-90.43329 38.703987999999995
216	201	0	1	1	18	45	-90.43456 38.701834000000005,-90.434511 38.700344,-90.434514 38.700171999999995
201	216	0	1	1	18	45	-90.434514 38.700171999999995,-90.434511 38.700344,-90.43456 38.701834000000005
217	202	0	1	1	90	225	-90.43677 38.700094,-90.436754 38.700081,-90.436732 38.70007,-90.436669 38.700053,-90.436605 38.700049,-90.434783 38.700046,-90.434631 38.700055,-90.434595 38.700061000000005,-90.434569 38.700074
202	217	0	1	1	90	225	-90.434569 38.700074,-90.434595 38.700061000000005,-90.434631 38.700055,-90.434783 38.700046,-90.436605 38.700049,-90.436669 38.700053,-90.436732 38.70007,-90.436754 38.700081,-90.43677 38.700094
256	205	0	1	1	126	315	-90.436116 38.712578,-90.436068 38.71177,-90.436022 38.709505
205	256	0	1	1	126	315	-90.436022 38.709505,-90.436068 38.71177,-90.436116 38.712578
232	208	0	1	1	162	405	-90.439018 38.70428,-90.439004 38.705313000000004,-90.439008 38.706207,-90.438986 38.70719
208	232	0	1	1	162	405	-90.438986 38.70719,-90.439008 38.706207,-90.439004 38.705313000000004,-90.439018 38.70428
215	214	0	1	1	108	270	-90.434587 38.704342,-90.434632 38.705783,-90.434623 38.707077,-90.434641 38.707163,-90.434695 38.707240999999996
214	215	0	1	1	108	270	-90.434695 38.707240999999996,-90.434641 38.707163,-90.434623 38.707077,-90.434632 38.705783,-90.434587 38.704342
216	215	0	1	1	90	225	-90.43456 38.701834000000005,-90.434587 38.704342
215	216	0	1	1	90	225	-90.434587 38.704342,-90.43456 38.701834000000005
224	216	0	1	1	18	45	-90.435723 38.701799,-90.435282 38.701818,-90.43456 38.701834000000005
216	224	0	1	1	18	45	-90.43456 38.701834000000005,-90.435282 38.701818,-90.435723 38.701799
219	218	0	1	1	108	270	-90.433544 38.701498,-90.433244 38.701515
218	219	0	1	1	108	270	-90.433244 38.701515,-90.433544 38.701498
224	221	0	1	1	18	45	-90.435723 38.701799,-90.436127 38.701826,-90.436911 38.701796
221	224	0	1	1	18	45	-90.436911 38.701796,-90.436127 38.701826,-90.435723 38.701799
431	221	0	1	1	18	45	-90.436832 38.70052,-90.436911 38.701796
221	431	0	1	1	18	45	-90.436911 38.701796,-90.436832 38.70052
223	222	0	1	1	18	45	-90.438979 38.701797,-90.437934 38.701797
222	223	0	1	1	18	45	-90.437934 38.701797,-90.438979 38.701797
233	222	0	1	1	36	90	-90.437975 38.704296,-90.437934 38.701797
222	233	0	1	1	36	90	-90.437934 38.701797,-90.437975 38.704296
232	223	0	1	1	90	225	-90.439018 38.70428,-90.439013 38.703426,-90.43898 38.70214,-90.438979 38.701797
223	232	0	1	1	90	225	-90.438979 38.701797,-90.43898 38.70214,-90.439013 38.703426,-90.439018 38.70428
237	234	0	1	1	90	225	-90.435852 38.707224,-90.43582 38.706222,-90.435777 38.70434
234	237	0	1	1	90	225	-90.435777 38.70434,-90.43582 38.706222,-90.435852 38.707224
254	241	0	1	1	126	315	-90.438716 38.71257,-90.438706 38.711113,-90.438682 38.709199
241	254	0	1	1	126	315	-90.438682 38.709199,-90.438706 38.711113,-90.438716 38.71257
247	245	0	1	1	252	630	-90.432716 38.711517,-90.432717 38.710614
245	247	0	1	1	252	630	-90.432717 38.710614,-90.432716 38.711517
247	246	0	1	1	36	90	-90.432716 38.711517,-90.433668 38.711501999999996
246	247	0	1	1	36	90	-90.433668 38.711501999999996,-90.432716 38.711517
248	247	0	1	1	36	90	-90.431875 38.711528,-90.432716 38.711517
247	248	0	1	1	36	90	-90.432716 38.711517,-90.431875 38.711528
262	252	0	1	1	162	405	-90.433696 38.713241,-90.433684 38.71239
252	262	0	1	1	162	405	-90.433684 38.71239,-90.433696 38.713241
265	263	0	1	1	108	270	-90.430245 38.713678,-90.430276 38.713653,-90.430333 38.713637,-90.431073 38.71364
263	265	0	1	1	108	270	-90.431073 38.71364,-90.430333 38.713637,-90.430276 38.713653,-90.430245 38.713678
268	267	0	1	1	162	405	-90.43372 38.715001,-90.433708 38.714135
267	268	0	1	1	162	405	-90.433708 38.714135,-90.43372 38.715001
269	268	0	1	1	36	90	-90.432959 38.715005000000005,-90.43372 38.715001
268	269	0	1	1	36	90	-90.43372 38.715001,-90.432959 38.715005000000005
283	278	0	1	1	54	135	-90.433784 38.719874000000004,-90.43376 38.718488
278	283	0	1	1	54	135	-90.43376 38.718488,-90.433784 38.719874000000004
283	282	0	1	1	108	270	-90.433784 38.719874000000004,-90.433481 38.719882
282	283	0	1	1	108	270	-90.433481 38.719882,-90.433784 38.719874000000004
285	284	0	1	1	144	360	-90.433796 38.720735000000005,-90.432956 38.720752000000005
284	285	0	1	1	144	360	-90.432956 38.720752000000005,-90.433796 38.720735000000005
376	294	1	1	1	126	315	-90.429543 38.697513,-90.429577 38.697520999999995,-90.429603 38.697533,-90.429624 38.697551000000004,-90.429634 38.69757,-90.429642 38.697593,-90.429639 38.697610999999995,-90.429626 38.697636,-90.429615 38.697649,-90.429596 38.697664,-90.429577 38.697676,-90.429552 38.697683999999995
294	376	1	1	1	126	315	-90.429552 38.697683999999995,-90.429577 38.697676,-90.429596 38.697664,-90.429615 38.697649,-90.429626 38.697636,-90.429639 38.697610999999995,-90.429642 38.697593,-90.429634 38.69757,-90.429624 38.697551000000004,-90.429603 38.697533,-90.429577 38.697520999999995,-90.429543 38.697513
389	295	0	1	1	18	45	-90.429311 38.708937,-90.428455 38.708931
295	389	0	1	1	18	45	-90.428455 38.708931,-90.429311 38.708937
308	297	1	1	1	360	900	-90.430463 38.698464,-90.430429 38.698452,-90.430362 38.698452,-90.428945 38.698471,-90.428798 38.698476,-90.428717 38.698464,-90.428649 38.698437999999996
297	308	1	1	1	360	900	-90.428649 38.698437999999996,-90.428717 38.698464,-90.428798 38.698476,-90.428945 38.698471,-90.430362 38.698452,-90.430429 38.698452,-90.430463 38.698464
368	297	1	1	1	72	180	-90.428573 38.697281000000004,-90.428584 38.698124,-90.428589 38.698304,-90.428597 38.69837,-90.428613 38.698404,-90.428649 38.698437999999996
297	368	1	1	1	72	180	-90.428649 38.698437999999996,-90.428613 38.698404,-90.428597 38.69837,-90.428589 38.698304,-90.428584 38.698124,-90.428573 38.697281000000004
384	305	1	1	1	54	135	-90.423689 38.704959,-90.423628 38.704876,-90.423606 38.704813,-90.423599 38.704685999999995,-90.423597 38.704339000000004
305	384	1	1	1	54	135	-90.423597 38.704339000000004,-90.423599 38.704685999999995,-90.423606 38.704813,-90.423628 38.704876,-90.423689 38.704959
411	305	1	1	1	72	180	-90.423577 38.70349,-90.423597 38.704339000000004
305	411	1	1	1	72	180	-90.423597 38.704339000000004,-90.423577 38.70349
435	314	0	1	1	36	90	-90.424014 38.709446,-90.423848 38.709452,-90.423816 38.709449,-90.423791 38.709433000000004,-90.42377 38.709384,-90.423767 38.709103999999996,-90.423783 38.709004,-90.423813 38.708972,-90.423842 38.708960000000005,-90.424008 38.708956
314	435	0	1	1	36	90	-90.424008 38.708956,-90.423842 38.708960000000005,-90.423813 38.708972,-90.423783 38.709004,-90.423767 38.709103999999996,-90.42377 38.709384,-90.423791 38.709433000000004,-90.423816 38.709449,-90.423848 38.709452,-90.424014 38.709446
486	316	1	1	1	18	45	-90.432474 38.702884999999995,-90.432307 38.702940999999996,-90.432245 38.702973,-90.432205 38.703002999999995,-90.432176 38.703041,-90.432162 38.703091,-90.43216 38.703779999999995
316	486	1	1	1	18	45	-90.43216 38.703779999999995,-90.432162 38.703091,-90.432176 38.703041,-90.432205 38.703002999999995,-90.432245 38.702973,-90.432307 38.702940999999996,-90.432474 38.702884999999995
340	319	1	1	1	54	135	-90.424808 38.704319999999996,-90.424811 38.704339000000004,-90.424817 38.704358,-90.424827 38.704375,-90.424841 38.704389,-90.424858 38.704402,-90.424878 38.704411,-90.424899 38.704415999999995,-90.424921 38.704418000000004,-90.424943 38.704415999999995,-90.424964 38.704411,-90.424984 38.704402,-90.425001 38.704389,-90.425015 38.704375,-90.425026 38.704358,-90.425032 38.704339000000004
319	340	1	1	1	54	135	-90.425032 38.704339000000004,-90.425026 38.704358,-90.425015 38.704375,-90.425001 38.704389,-90.424984 38.704402,-90.424964 38.704411,-90.424943 38.704415999999995,-90.424921 38.704418000000004,-90.424899 38.704415999999995,-90.424878 38.704411,-90.424858 38.704402,-90.424841 38.704389,-90.424827 38.704375,-90.424817 38.704358,-90.424811 38.704339000000004,-90.424808 38.704319999999996
348	332	0	1	1	18	45	-90.43084 38.709083,-90.430448 38.709088
332	348	0	1	1	18	45	-90.430448 38.709088,-90.43084 38.709083
451	342	1	1	1	72	180	-90.425889 38.703734,-90.425896 38.703715,-90.425907 38.703697,-90.425921 38.703682,-90.425939 38.703669000000005,-90.425959 38.70366,-90.425981 38.703654,-90.426003 38.703652000000005,-90.426026 38.703654,-90.426048 38.70366,-90.426068 38.703669000000005,-90.426086 38.703682,-90.4261 38.703697,-90.426111 38.703715,-90.426118 38.703734
342	451	1	1	1	72	180	-90.426118 38.703734,-90.426111 38.703715,-90.4261 38.703697,-90.426086 38.703682,-90.426068 38.703669000000005,-90.426048 38.70366,-90.426026 38.703654,-90.426003 38.703652000000005,-90.425981 38.703654,-90.425959 38.70366,-90.425939 38.703669000000005,-90.425921 38.703682,-90.425907 38.703697,-90.425896 38.703715,-90.425889 38.703734
473	350	1	1	1	54	135	-90.424823 38.700586,-90.42453 38.70016
350	473	1	1	1	54	135	-90.42453 38.70016,-90.424823 38.700586
447	353	1	1	1	414	1035	-90.427154 38.704383,-90.426904 38.704758999999996,-90.42677 38.704932,-90.426693 38.705006999999995,-90.426635 38.70505,-90.426519 38.705105,-90.426403 38.705138000000005,-90.426252 38.705163,-90.42608 38.705169999999995,-90.424229 38.70519,-90.424121 38.705188,-90.423979 38.705167,-90.42394 38.70515,-90.423884 38.705134,-90.423859 38.705135999999996
353	447	1	1	1	414	1035	-90.423859 38.705135999999996,-90.423884 38.705134,-90.42394 38.70515,-90.423979 38.705167,-90.424121 38.705188,-90.424229 38.70519,-90.42608 38.705169999999995,-90.426252 38.705163,-90.426403 38.705138000000005,-90.426519 38.705105,-90.426635 38.70505,-90.426693 38.705006999999995,-90.42677 38.704932,-90.426904 38.704758999999996,-90.427154 38.704383
373	355	0	1	1	18	45	-90.42818 38.709077,-90.427444 38.709067000000005
355	373	0	1	1	18	45	-90.427444 38.709067000000005,-90.42818 38.709077
441	358	1	1	1	252	630	-90.423851 38.700857,-90.423774 38.700903,-90.423691 38.700977,-90.42363 38.701066999999995,-90.423594 38.701142000000004,-90.423573 38.70122,-90.423565 38.701282,-90.423561 38.701402,-90.423592 38.701568,-90.423625 38.701637000000005,-90.423668 38.701688000000004,-90.42374 38.701721,-90.423829 38.701741999999996,-90.423999 38.701749,-90.4242 38.701761000000005,-90.424325 38.701773,-90.424383 38.70179,-90.424412 38.701818,-90.424433 38.701865,-90.424437 38.701966,-90.424441 38.70215,-90.424432 38.702179
358	441	1	1	1	252	630	-90.424432 38.702179,-90.424441 38.70215,-90.424437 38.701966,-90.424433 38.701865,-90.424412 38.701818,-90.424383 38.70179,-90.424325 38.701773,-90.4242 38.701761000000005,-90.423999 38.701749,-90.423829 38.701741999999996,-90.42374 38.701721,-90.423668 38.701688000000004,-90.423625 38.701637000000005,-90.423592 38.701568,-90.423561 38.701402,-90.423565 38.701282,-90.423573 38.70122,-90.423594 38.701142000000004,-90.42363 38.701066999999995,-90.423691 38.700977,-90.423774 38.700903,-90.423851 38.700857
458	362	1	1	1	90	225	-90.430461 38.701816,-90.430448 38.701792999999995,-90.430427 38.701774,-90.4304 38.70176,-90.430369 38.701753,-90.430337 38.701753,-90.430306 38.70176,-90.430279 38.701774,-90.430258 38.701792999999995,-90.430245 38.701816,-90.43024 38.701842
362	458	1	1	1	90	225	-90.43024 38.701842,-90.430245 38.701816,-90.430258 38.701792999999995,-90.430279 38.701774,-90.430306 38.70176,-90.430337 38.701753,-90.430369 38.701753,-90.4304 38.70176,-90.430427 38.701774,-90.430448 38.701792999999995,-90.430461 38.701816
452	366	1	1	1	72	180	-90.428838 38.701875,-90.428615 38.701848999999996,-90.428419 38.701837,-90.428249 38.701847
366	452	1	1	1	72	180	-90.428249 38.701847,-90.428419 38.701837,-90.428615 38.701848999999996,-90.428838 38.701875
441	367	1	1	1	126	315	-90.423851 38.700857,-90.423318 38.700075999999996
367	441	1	1	1	126	315	-90.423318 38.700075999999996,-90.423851 38.700857
461	370	1	1	1	54	135	-90.424548 38.703478000000004,-90.42455 38.703497999999996,-90.424557 38.703517000000005,-90.424568 38.703535,-90.424583 38.703551000000004,-90.424601 38.703564,-90.424622 38.703574,-90.424644 38.70358,-90.424668 38.703582,-90.424691 38.70358,-90.424714 38.703574,-90.424734 38.703564,-90.424752 38.703551000000004,-90.424767 38.703535,-90.424779 38.703517000000005,-90.424785 38.703497999999996
370	461	1	1	1	54	135	-90.424785 38.703497999999996,-90.424779 38.703517000000005,-90.424767 38.703535,-90.424752 38.703551000000004,-90.424734 38.703564,-90.424714 38.703574,-90.424691 38.70358,-90.424668 38.703582,-90.424644 38.70358,-90.424622 38.703574,-90.424601 38.703564,-90.424583 38.703551000000004,-90.424568 38.703535,-90.424557 38.703517000000005,-90.42455 38.703497999999996,-90.424548 38.703478000000004
431	378	0	1	1	18	45	-90.436832 38.70052,-90.436937 38.700514999999996,-90.436973 38.700502,-90.43701 38.700464,-90.43707 38.700386,-90.437147 38.700308,-90.437165 38.70027,-90.437194 38.700204,-90.437191 38.700106000000005
378	431	0	1	1	18	45	-90.437191 38.700106000000005,-90.437194 38.700204,-90.437165 38.70027,-90.437147 38.700308,-90.43707 38.700386,-90.43701 38.700464,-90.436973 38.700502,-90.436937 38.700514999999996,-90.436832 38.70052
397	384	1	1	1	18	45	-90.423544 38.705168,-90.423532 38.705151,-90.423532 38.705124999999995,-90.423555 38.705083,-90.423579 38.705065000000005,-90.423622 38.705028,-90.42365 38.705,-90.423689 38.704959
384	397	1	1	1	18	45	-90.423689 38.704959,-90.42365 38.705,-90.423622 38.705028,-90.423579 38.705065000000005,-90.423555 38.705083,-90.423532 38.705124999999995,-90.423532 38.705151,-90.423544 38.705168
411	390	1	1	1	90	225	-90.423577 38.70349,-90.423581 38.703399000000005,-90.423568 38.703134,-90.423564 38.702866,-90.423576 38.702718000000004,-90.423598 38.702692,-90.423642 38.702663,-90.423671 38.702656000000005
390	411	1	1	1	90	225	-90.423671 38.702656000000005,-90.423642 38.702663,-90.423598 38.702692,-90.423576 38.702718000000004,-90.423564 38.702866,-90.423568 38.703134,-90.423581 38.703399000000005,-90.423577 38.70349
475	390	1	1	1	144	360	-90.424408 38.702555000000004,-90.424402 38.702573,-90.424381 38.702596,-90.42434 38.702615,-90.424275 38.702625999999995,-90.424008 38.702622000000005,-90.423751 38.702636,-90.423671 38.702656000000005
390	475	1	1	1	144	360	-90.423671 38.702656000000005,-90.423751 38.702636,-90.424008 38.702622000000005,-90.424275 38.702625999999995,-90.42434 38.702615,-90.424381 38.702596,-90.424402 38.702573,-90.424408 38.702555000000004
478	395	1	1	1	90	225	-90.431097 38.69731,-90.431073 38.697289999999995,-90.431064 38.697272999999996,-90.431059 38.697253,-90.431061 38.697227999999996,-90.431072 38.697207,-90.43109 38.697188,-90.431117 38.697171999999995,-90.431149 38.697165999999996,-90.431175 38.697168000000005,-90.431201 38.697176,-90.431218 38.697184
395	478	1	1	1	90	225	-90.431218 38.697184,-90.431201 38.697176,-90.431175 38.697168000000005,-90.431149 38.697165999999996,-90.431117 38.697171999999995,-90.43109 38.697188,-90.431072 38.697207,-90.431061 38.697227999999996,-90.431059 38.697253,-90.431064 38.697272999999996,-90.431073 38.697289999999995,-90.431097 38.69731
461	411	1	1	1	108	270	-90.424548 38.703478000000004,-90.424425 38.703478000000004,-90.424271 38.703484,-90.423705 38.703495000000004,-90.423577 38.70349
411	461	1	1	1	108	270	-90.423577 38.70349,-90.423705 38.703495000000004,-90.424271 38.703484,-90.424425 38.703478000000004,-90.424548 38.703478000000004
497	412	0	1	1	90	225	-90.433786 38.721541,-90.432296 38.721567
412	497	0	1	1	90	225	-90.432296 38.721567,-90.433786 38.721541
463	423	1	1	1	216	540	-90.427965 38.702616,-90.427966 38.702482,-90.427959 38.70236,-90.427881 38.70195,-90.427815 38.70143,-90.427827 38.701274999999995,-90.427899 38.700863,-90.427996 38.700344,-90.428047 38.700057
423	463	1	1	1	216	540	-90.428047 38.700057,-90.427996 38.700344,-90.427899 38.700863,-90.427827 38.701274999999995,-90.427815 38.70143,-90.427881 38.70195,-90.427959 38.70236,-90.427966 38.702482,-90.427965 38.702616
473	441	1	1	1	90	225	-90.424823 38.700586,-90.424665 38.700634,-90.424489 38.700677999999996,-90.42429 38.70071,-90.424074 38.700762,-90.42394 38.700813,-90.423851 38.700857
441	473	1	1	1	90	225	-90.423851 38.700857,-90.42394 38.700813,-90.424074 38.700762,-90.42429 38.70071,-90.424489 38.700677999999996,-90.424665 38.700634,-90.424823 38.700586
466	454	0	1	1	18	45	-90.424757 38.708949000000004,-90.424752 38.709384
454	466	0	1	1	18	45	-90.424752 38.709384,-90.424757 38.708949000000004
156	10	-1	0	1	0	0	-90.427609 38.716734,-90.427548 38.714884999999995
10	156	-1	0	1	0	0	-90.427548 38.714884999999995,-90.427609 38.716734
34	11	-1	0	1	0	0	-90.429359 38.715043,-90.429167 38.715033,-90.428636 38.714904000000004,-90.428445 38.71488
11	34	-1	0	1	0	0	-90.428445 38.71488,-90.428636 38.714904000000004,-90.429167 38.715033,-90.429359 38.715043
155	11	-1	0	1	0	0	-90.428455 38.716539999999995,-90.428445 38.71488
11	155	-1	0	1	0	0	-90.428445 38.71488,-90.428455 38.716539999999995
214	26	-1	0	1	0	0	-90.434695 38.707240999999996,-90.434955 38.707238000000004
26	214	-1	0	1	0	0	-90.434955 38.707238000000004,-90.434695 38.707240999999996
224	28	-1	0	1	0	0	-90.435723 38.701799,-90.435734 38.70205
28	224	-1	0	1	0	0	-90.435734 38.70205,-90.435723 38.701799
240	29	-1	0	1	0	0	-90.437379 38.709176,-90.437378 38.709401
29	240	-1	0	1	0	0	-90.437378 38.709401,-90.437379 38.709176
154	34	-1	0	1	0	0	-90.429359 38.716187000000005,-90.429363 38.715706999999995,-90.429359 38.715043
34	154	-1	0	1	0	0	-90.429359 38.715043,-90.429363 38.715706999999995,-90.429359 38.716187000000005
38	36	-1	0	1	0	0	-90.430017 38.716189,-90.430758 38.716196,-90.430821 38.716193000000004,-90.430858 38.716173999999995,-90.43088 38.71613,-90.430869 38.715655999999996,-90.43088 38.715599999999995,-90.430898 38.715589,-90.430932 38.715568000000005,-90.431705 38.715559999999996,-90.431729 38.715576
36	38	-1	0	1	0	0	-90.431729 38.715576,-90.431705 38.715559999999996,-90.430932 38.715568000000005,-90.430898 38.715589,-90.43088 38.715599999999995,-90.430869 38.715655999999996,-90.43088 38.71613,-90.430858 38.716173999999995,-90.430821 38.716193000000004,-90.430758 38.716196,-90.430017 38.716189
160	41	-1	0	1	0	0	-90.426669 38.712519,-90.425063 38.712527
41	160	-1	0	1	0	0	-90.425063 38.712527,-90.426669 38.712519
44	42	-1	0	1	0	0	-90.424439 38.710982,-90.424421 38.711089,-90.424284 38.71177
