ClusteringMethod	ComputationTime	K_LB	K	CCI	NHO	ATD	DMT
418	424	1	1	1	170	170	167.024082 -173.090132,179.239496 -146.799138
424	418	1	1	1	170	170	179.239496 -146.799138,167.024082 -173.090132
426	430	2	1	1	120	120	139.64877 -258.221927,130.895389 -269.954313
430	426	2	1	1	120	120	130.895389 -269.954313,139.64877 -258.221927
426	444	2	1	1	110	110	139.64877 -258.221927,132.179371 -268.017931
444	426	2	1	1	110	110	132.179371 -268.017931,139.64877 -258.221927
1066	426	2	1	1	370	370	129.037115 -293.042675,139.64877 -258.221927
426	1066	2	1	1	370	370	139.64877 -258.221927,129.037115 -293.042675
1088	426	2	1	1	20	20	144.21687 -252.409253,139.64877 -258.221927
426	1088	2	1	1	20	20	139.64877 -258.221927,144.21687 -252.409253
436	438	2	1	1	180	180	116.169509 -307.175779,117.828569 -296.156509
438	436	2	1	1	180	180	117.828569 -296.156509,116.169509 -307.175779
450	436	2	1	1	70	70	116.579672 -296.319459,116.169509 -307.175779
436	450	2	1	1	70	70	116.169509 -307.175779,116.579672 -296.319459
456	436	2	1	1	100	100	119.77608 -310.444057,116.169509 -307.175779
