ClusteringMethod	ComputationTime	K_LB	K	CCI	NHO	ATD	DMT
148	157	0	1	1	54	135	-90.467614 38.690525,-90.467718 38.690507,-90.467845 38.690471,-90.468034 38.690411,-90.468189 38.690341000000004,-90.468253 38.69031,-90.468349 38.690248
151	150	0	1	1	54	135	-90.470962 38.690995,-90.470939 38.691424,-90.470917 38.691471,-90.4709 38.69149,-90.470884 38.691501,-90.47085 38.691507
150	151	0	1	1	54	135	-90.47085 38.691507,-90.470884 38.691501,-90.4709 38.69149,-90.470917 38.691471,-90.470939 38.691424,-90.470962 38.690995
154	152	0	1	1	72	180	-90.469904 38.691017,-90.470764 38.690999000000005
152	154	0	1	1	72	180	-90.470764 38.690999000000005,-90.469904 38.691017
158	156	0	1	1	72	180	-90.468126 38.688966,-90.46813 38.689107,-90.468111 38.689195999999995,-90.468089 38.689263,-90.468045 38.689352,-90.46796 38.689464,-90.467886 38.689535,-90.46784 38.689572999999996,-90.467793 38.689603000000005
156	158	0	1	1	72	180	-90.467793 38.689603000000005,-90.46784 38.689572999999996,-90.467886 38.689535,-90.46796 38.689464,-90.468045 38.689352,-90.468089 38.689263,-90.468111 38.689195999999995,-90.46813 38.689107,-90.468126 38.688966
162	161	0	1	1	72	180	-90.470391 38.688953999999995,-90.470369 38.688963,-90.470184 38.688996,-90.47012 38.688976,-90.470035 38.688925999999995,-90.469992 38.68887,-90.469952 38.688738
161	162	0	1	1	72	180	-90.469952 38.688738,-90.469992 38.68887,-90.470035 38.688925999999995,-90.47012 38.688976,-90.470184 38.688996,-90.470369 38.688963,-90.470391 38.688953999999995
257	197	1	1	1	72	180	-90.454052 38.680058,-90.454034 38.679842,-90.454043 38.679159999999996
197	257	1	1	1	72	180	-90.454043 38.679159999999996,-90.454034 38.679842,-90.454052 38.680058
554	197	1	1	1	36	90	-90.454088 38.678716,-90.454043 38.679159999999996
197	554	1	1	1	36	90	-90.454043 38.679159999999996,-90.454088 38.678716
556	201	1	1	1	54	135	-90.456912 38.680011,-90.456781 38.679992999999996,-90.456661 38.679987,-90.456542 38.679985
201	556	1	1	1	54	135	-90.456542 38.679985,-90.456661 38.679987,-90.456781 38.679992999999996,-90.456912 38.680011
367	210	1	1	1	126	315	-90.463324 38.684909000000005,-90.46332 38.685216
210	367	1	1	1	126	315	-90.46332 38.685216,-90.463324 38.684909000000005
422	210	1	1	1	36	90	-90.4623 38.68518,-90.462364 38.685206,-90.463101 38.685216,-90.46332 38.685216
210	422	1	1	1	36	90	-90.46332 38.685216,-90.463101 38.685216,-90.462364 38.685206,-90.4623 38.68518
255	254	1	1	1	216	540	-90.455884 38.679158,-90.457356 38.679164
254	255	1	1	1	216	540	-90.457356 38.679164,-90.455884 38.679158
263	258	1	1	1	180	450	-90.454072 38.680842999999996,-90.454707 38.680839,-90.45488 38.680848,-90.455047 38.680878,-90.455428 38.681015,-90.45586 38.681208
258	263	1	1	1	180	450	-90.45586 38.681208,-90.455428 38.681015,-90.455047 38.680878,-90.45488 38.680848,-90.454707 38.680839,-90.454072 38.680842999999996
261	260	1	1	1	90	225	-90.454077 38.6817,-90.454483 38.681691,-90.45456 38.681687
260	261	1	1	1	90	225	-90.45456 38.681687,-90.454483 38.681691,-90.454077 38.6817
266	264	1	1	1	90	225	-90.456315 38.682325,-90.456472 38.682092,-90.456558 38.681925,-90.456604 38.681771999999995,-90.456655 38.681491
264	266	1	1	1	90	225	-90.456655 38.681491,-90.456604 38.681771999999995,-90.456558 38.681925,-90.456472 38.682092,-90.456315 38.682325
424	293	0	1	1	54	135	-90.461969 38.693801,-90.463265 38.693779
293	424	0	1	1	54	135	-90.463265 38.693779,-90.461969 38.693801
299	297	0	1	1	36	90	-90.461959 38.691457,-90.461956 38.691936999999996
297	299	0	1	1	36	90	-90.461956 38.691936999999996,-90.461959 38.691457
542	299	0	1	1	54	135	-90.46398 38.690771999999996,-90.461997 38.690760999999995,-90.461972 38.690768,-90.461956 38.690782,-90.461953 38.690797,-90.46195 38.690816,-90.461959 38.691457
299	542	0	1	1	54	135	-90.461959 38.691457,-90.46195 38.690816,-90.461953 38.690797,-90.461956 38.690782,-90.461972 38.690768,-90.461997 38.690760999999995,-90.46398 38.690771999999996
424	300	0	1	1	90	225	-90.461969 38.693801,-90.459919 38.693807
300	424	0	1	1	90	225	-90.459919 38.693807,-90.461969 38.693801
307	305	0	1	1	126	315	-90.469883 38.686122999999995,-90.470179 38.686174,-90.470308 38.686205,-90.470468 38.686240999999995
305	307	0	1	1	126	315	-90.470468 38.686240999999995,-90.470308 38.686205,-90.470179 38.686174,-90.469883 38.686122999999995
307	306	0	1	1	324	810	-90.469883 38.686122999999995,-90.469896 38.686048,-90.469911 38.685973000000004,-90.469927 38.685838000000004,-90.46995 38.685666,-90.469961 38.685565,-90.469979 38.685508,-90.470002 38.685473,-90.470035 38.685441,-90.470059 38.68542,-90.470102 38.685399000000004,-90.470133 38.685388,-90.4702 38.685383,-90.470409 38.685384,-90.470859 38.68539
306	307	0	1	1	324	810	-90.470859 38.68539,-90.470409 38.685384,-90.4702 38.685383,-90.470133 38.685388,-90.470102 38.685399000000004,-90.470059 38.68542,-90.470035 38.685441,-90.470002 38.685473,-90.469979 38.685508,-90.469961 38.685565,-90.46995 38.685666,-90.469927 38.685838000000004,-90.469911 38.685973000000004,-90.469896 38.686048,-90.469883 38.686122999999995
315	313	0	1	1	54	135	-90.47104 38.683549,-90.471022 38.683274
313	315	0	1	1	54	135	-90.471022 38.683274,-90.47104 38.683549
316	314	0	1	1	306	765	-90.470243 38.683487,-90.469087 38.683505
314	316	0	1	1	306	765	-90.469087 38.683505,-90.470243 38.683487
320	319	0	1	1	36	90	-90.470864 38.684517,-90.471099 38.684517
319	320	0	1	1	36	90	-90.471099 38.684517,-90.470864 38.684517
329	325	0	1	1	162	405	-90.467311 38.687495999999996,-90.466624 38.686861
325	329	0	1	1	162	405	-90.466624 38.686861,-90.467311 38.687495999999996
329	328	0	1	1	162	405	-90.467311 38.687495999999996,-90.466636 38.688038,-90.466443 38.688163,-90.466311 38.688236
328	329	0	1	1	162	405	-90.466311 38.688236,-90.466443 38.688163,-90.466636 38.688038,-90.467311 38.687495999999996
337	336	0	1	1	162	405	-90.466903 38.684526000000005,-90.466734 38.68469,-90.466533 38.684803,-90.466299 38.684900999999996,-90.466209 38.684953
336	337	0	1	1	162	405	-90.466209 38.684953,-90.466299 38.684900999999996,-90.466533 38.684803,-90.466734 38.68469,-90.466903 38.684526000000005
342	341	0	1	1	144	360	-90.46709 38.682624000000004,-90.46605 38.682978
341	342	0	1	1	144	360	-90.46605 38.682978,-90.46709 38.682624000000004
344	342	0	1	1	144	360	-90.467361 38.683369,-90.467355 38.683246,-90.46734 38.683142000000004,-90.467306 38.682968,-90.467242 38.682853,-90.46709 38.682624000000004
342	344	0	1	1	144	360	-90.46709 38.682624000000004,-90.467242 38.682853,-90.467306 38.682968,-90.46734 38.683142000000004,-90.467355 38.683246,-90.467361 38.683369
351	350	1	1	1	162	405	-90.466047 38.680777,-90.46603 38.680838,-90.465995 38.680882,-90.465873 38.680927,-90.465622 38.680937,-90.465412 38.680921999999995
350	351	1	1	1	162	405	-90.465412 38.680921999999995,-90.465622 38.680937,-90.465873 38.680927,-90.465995 38.680882,-90.46603 38.680838,-90.466047 38.680777
394	373	1	1	1	198	495	-90.463648 38.680311,-90.46371 38.679867,-90.463739 38.679548,-90.463767 38.678917
373	394	1	1	1	198	495	-90.463767 38.678917,-90.463739 38.679548,-90.46371 38.679867,-90.463648 38.680311
482	373	1	1	1	72	180	-90.463745 38.678408000000005,-90.46376 38.678538,-90.463772 38.678714,-90.463767 38.678917
373	482	1	1	1	72	180	-90.463767 38.678917,-90.463772 38.678714,-90.46376 38.678538,-90.463745 38.678408000000005
392	391	1	1	1	54	135	-90.458218 38.679962,-90.457683 38.67996
391	392	1	1	1	54	135	-90.457683 38.67996,-90.458218 38.679962
396	395	1	1	1	18	45	-90.465136 38.680378000000005,-90.464633 38.680364
395	396	1	1	1	18	45	-90.464633 38.680364,-90.465136 38.680378000000005
404	397	1	1	1	126	315	-90.457504 38.681446,-90.457288 38.680675
397	404	1	1	1	126	315	-90.457288 38.680675,-90.457504 38.681446
399	398	1	1	1	36	90	-90.4629 38.681003000000004,-90.462495 38.680921999999995
398	399	1	1	1	36	90	-90.462495 38.680921999999995,-90.4629 38.681003000000004
410	406	1	1	1	72	180	-90.458877 38.682598,-90.458615 38.681843
406	410	1	1	1	72	180	-90.458615 38.681843,-90.458877 38.682598
416	414	1	1	1	162	405	-90.464704 38.683273,-90.464169 38.683212999999995,-90.463769 38.683138,-90.463515 38.683073
414	416	1	1	1	162	405	-90.463515 38.683073,-90.463769 38.683138,-90.464169 38.683212999999995,-90.464704 38.683273
418	415	1	1	1	54	135	-90.465491 38.68333,-90.465774 38.683324999999996,-90.466052 38.683302999999995
415	418	1	1	1	54	135	-90.466052 38.683302999999995,-90.465774 38.683324999999996,-90.465491 38.68333
418	416	1	1	1	72	180	-90.465491 38.68333,-90.464967 38.683285,-90.464704 38.683273
416	418	1	1	1	72	180	-90.464704 38.683273,-90.464967 38.683285,-90.465491 38.68333
524	417	1	1	1	108	270	-90.465479 38.684483,-90.465484 38.68412
417	524	1	1	1	108	270	-90.465484 38.68412,-90.465479 38.684483
588	436	0	1	1	90	225	-90.464012 38.691118,-90.464008 38.691141,-90.46401 38.691167,-90.46402 38.691188,-90.464037 38.691206,-90.464063 38.691216,-90.4641 38.691223,-90.464147 38.691224,-90.46424 38.691224,-90.464351 38.691230000000004
436	588	0	1	1	90	225	-90.464351 38.691230000000004,-90.46424 38.691224,-90.464147 38.691224,-90.4641 38.691223,-90.464063 38.691216,-90.464037 38.691206,-90.46402 38.691188,-90.46401 38.691167,-90.464008 38.691141,-90.464012 38.691118
553	446	1	1	1	126	315	-90.459231 38.686001000000005,-90.458919 38.685998999999995,-90.458158 38.685998999999995
446	553	1	1	1	126	315	-90.458158 38.685998999999995,-90.458919 38.685998999999995,-90.459231 38.686001000000005
650	447	1	1	1	18	45	-90.458763 38.685238,-90.459116 38.685242,-90.459159 38.685244,-90.459251 38.685255
447	650	1	1	1	18	45	-90.459251 38.685255,-90.459159 38.685244,-90.459116 38.685242,-90.458763 38.685238
692	462	0	1	1	72	180	-90.459509 38.691720000000004,-90.459136 38.691727
462	692	0	1	1	72	180	-90.459136 38.691727,-90.459509 38.691720000000004
562	469	0	1	1	90	225	-90.459538 38.693524,-90.459535 38.693078,-90.459531 38.693042,-90.459517 38.693015,-90.459487 38.692989,-90.459443 38.69297,-90.459393 38.692965,-90.459146 38.692964
469	562	0	1	1	90	225	-90.459146 38.692964,-90.459393 38.692965,-90.459443 38.69297,-90.459487 38.692989,-90.459517 38.693015,-90.459531 38.693042,-90.459535 38.693078,-90.459538 38.693524
682	494	0	1	1	36	90	-90.458185 38.693532000000005,-90.457904 38.693532000000005
494	682	0	1	1	36	90	-90.457904 38.693532000000005,-90.458185 38.693532000000005
565	518	1	1	1	72	180	-90.45599 38.687248,-90.45639 38.687218
518	565	1	1	1	72	180	-90.45639 38.687218,-90.45599 38.687248
561	544	1	1	1	90	225	-90.459294 38.684861,-90.458493 38.684863
544	561	1	1	1	90	225	-90.458493 38.684863,-90.459294 38.684861
625	551	1	1	1	72	180	-90.459036 38.685618000000005,-90.458149 38.685623
551	625	1	1	1	72	180	-90.458149 38.685623,-90.459036 38.685618000000005
566	562	0	1	1	54	135	-90.459861 38.693524,-90.459538 38.693524
562	566	0	1	1	54	135	-90.459538 38.693524,-90.459861 38.693524
582	562	0	1	1	54	135	-90.459152 38.693525,-90.459538 38.693524
562	582	0	1	1	54	135	-90.459538 38.693524,-90.459152 38.693525
692	624	0	1	1	36	90	-90.459509 38.691720000000004,-90.459506 38.69149
624	692	0	1	1	36	90	-90.459506 38.69149,-90.459509 38.691720000000004
692	631	0	1	1	36	90	-90.459509 38.691720000000004,-90.459513 38.691938
631	692	0	1	1	36	90	-90.459513 38.691938,-90.459509 38.691720000000004
673	654	0	1	1	54	135	-90.458163 38.692034,-90.457902 38.692024
654	673	0	1	1	54	135	-90.457902 38.692024,-90.458163 38.692034
703	665	1	1	1	72	180	-90.460453 38.685234,-90.460427 38.685193,-90.460399 38.685174,-90.460353 38.685159999999996,-90.460291 38.685152,-90.45981 38.685163
665	703	1	1	1	72	180	-90.45981 38.685163,-90.460291 38.685152,-90.460353 38.685159999999996,-90.460399 38.685174,-90.460427 38.685193,-90.460453 38.685234
72	16	-1	0	1	0	0	-90.466799 38.689099,-90.466682 38.689264
16	72	-1	0	1	0	0	-90.466682 38.689264,-90.466799 38.689099
24	23	-1	0	1	0	0	-90.451123 38.678917999999996,-90.451108 38.678742
23	24	-1	0	1	0	0	-90.451108 38.678742,-90.451123 38.678917999999996
30	23	-1	0	1	0	0	-90.450412 38.678630999999996,-90.450944 38.67857,-90.450995 38.678573,-90.451046 38.678591,-90.451083 38.678621,-90.451102 38.67867,-90.451108 38.678742
23	30	-1	0	1	0	0	-90.451108 38.678742,-90.451102 38.67867,-90.451083 38.678621,-90.451046 38.678591,-90.450995 38.678573,-90.450944 38.67857,-90.450412 38.678630999999996
25	24	-1	0	1	0	0	-90.451139 38.67911,-90.451123 38.678917999999996
24	25	-1	0	1	0	0	-90.451123 38.678917999999996,-90.451139 38.67911
32	25	-1	0	1	0	0	-90.451474 38.679093,-90.451139 38.67911
25	32	-1	0	1	0	0	-90.451139 38.67911,-90.451474 38.679093
31	30	-1	0	1	0	0	-90.450404 38.678465,-90.450411 38.678613,-90.450412 38.678630999999996
30	31	-1	0	1	0	0	-90.450412 38.678630999999996,-90.450411 38.678613,-90.450404 38.678465
217	36	-1	0	1	0	0	-90.454721 38.68692,-90.453884 38.686929
36	217	-1	0	1	0	0	-90.453884 38.686929,-90.454721 38.68692
683	36	-1	0	1	0	0	-90.453885 38.687065000000004,-90.453884 38.686929
36	683	-1	0	1	0	0	-90.453884 38.686929,-90.453885 38.687065000000004
297	58	-1	0	1	0	0	-90.461956 38.691936999999996,-90.461956 38.692004
58	297	-1	0	1	0	0	-90.461956 38.692004,-90.461956 38.691936999999996
160	72	-1	0	1	0	0	-90.467468 38.688369,-90.467162 38.688621,-90.467011 38.688801,-90.466799 38.689099
72	160	-1	0	1	0	0	-90.466799 38.689099,-90.467011 38.688801,-90.467162 38.688621,-90.467468 38.688369
376	75	-1	0	1	0	0	-90.461913 38.67071,-90.462265 38.670703,-90.463623 38.670686,-90.463898 38.670696
75	376	-1	0	1	0	0	-90.463898 38.670696,-90.463623 38.670686,-90.462265 38.670703,-90.461913 38.67071
288	92	-1	0	1	0	0	-90.461963 38.686589,-90.46187 38.686588
92	288	-1	0	1	0	0	-90.46187 38.686588,-90.461963 38.686589
289	92	-1	0	1	0	0	-90.461746 38.686587,-90.46187 38.686588
92	289	-1	0	1	0	0	-90.46187 38.686588,-90.461746 38.686587
355	100	-1	0	1	0	0	-90.468257 38.683153000000004,-90.468034 38.682826
100	355	-1	0	1	0	0	-90.468034 38.682826,-90.468257 38.683153000000004
356	100	-1	0	1	0	0	-90.467514 38.681971000000004,-90.468034 38.682826
100	356	-1	0	1	0	0	-90.468034 38.682826,-90.467514 38.681971000000004
109	108	-1	0	1	0	0	-90.469513 38.690405999999996,-90.469666 38.690472,-90.469716 38.690476000000004,-90.469749 38.690471,-90.469784 38.690452
108	109	-1	0	1	0	0	-90.469784 38.690452,-90.469749 38.690471,-90.469716 38.690476000000004,-90.469666 38.690472,-90.469513 38.690405999999996
215	124	-1	0	1	0	0	-90.455278 38.686903,-90.456359 38.686846
124	215	-1	0	1	0	0	-90.456359 38.686846,-90.455278 38.686903
518	124	-1	0	1	0	0	-90.45639 38.687218,-90.456359 38.686846
124	518	-1	0	1	0	0	-90.456359 38.686846,-90.45639 38.687218
141	137	-1	0	1	0	0	-90.46557 38.686594,-90.464988 38.686594
137	141	-1	0	1	0	0	-90.464988 38.686594,-90.46557 38.686594
456	137	-1	0	1	0	0	-90.46436 38.686585,-90.464988 38.686594
137	456	-1	0	1	0	0	-90.464988 38.686594,-90.46436 38.686585
361	141	-1	0	1	0	0	-90.466054 38.686612,-90.46557 38.686594
141	361	-1	0	1	0	0	-90.46557 38.686594,-90.466054 38.686612
160	159	-1	0	1	0	0	-90.467468 38.688369,-90.467648 38.688226
159	160	-1	0	1	0	0	-90.467648 38.688226,-90.467468 38.688369
302	159	-1	0	1	0	0	-90.468487 38.687498000000005,-90.468387 38.687593,-90.468146 38.687830000000005,-90.467648 38.688226
159	302	-1	0	1	0	0	-90.467648 38.688226,-90.468146 38.687830000000005,-90.468387 38.687593,-90.468487 38.687498000000005
452	174	-1	0	1	0	0	-90.453533 38.687909000000005,-90.453509 38.687649,-90.453485 38.687624,-90.453442 38.687602999999996,-90.453267 38.687621
174	452	-1	0	1	0	0	-90.453267 38.687621,-90.453442 38.687602999999996,-90.453485 38.687624,-90.453509 38.687649,-90.453533 38.687909000000005
452	176	-1	0	1	0	0	-90.453533 38.687909000000005,-90.453311 38.687922
176	452	-1	0	1	0	0	-90.453311 38.687922,-90.453533 38.687909000000005
441	216	-1	0	1	0	0	-90.455087 38.687083,-90.455058 38.686913000000004
216	441	-1	0	1	0	0	-90.455058 38.686913000000004,-90.455087 38.687083
632	216	-1	0	1	0	0	-90.45483 38.686919,-90.455058 38.686913000000004
216	632	-1	0	1	0	0	-90.455058 38.686913000000004,-90.45483 38.686919
656	224	-1	0	1	0	0	-90.465392 38.678144,-90.465828 38.677938999999995
224	656	-1	0	1	0	0	-90.465828 38.677938999999995,-90.465392 38.678144
597	234	-1	0	1	0	0	-90.459317 38.689549,-90.459311 38.690182
234	597	-1	0	1	0	0	-90.459311 38.690182,-90.459317 38.689549
245	243	-1	0	1	0	0	-90.458704 38.690793,-90.458625 38.690717
243	245	-1	0	1	0	0	-90.458625 38.690717,-90.458704 38.690793
569	248	-1	0	1	0	0	-90.456351 38.691223,-90.45638 38.691392
248	569	-1	0	1	0	0	-90.45638 38.691392,-90.456351 38.691223
404	264	-1	0	1	0	0	-90.457504 38.681446,-90.457336 38.681477,-90.457051 38.681504000000004,-90.456878 38.681508,-90.456716 38.681495,-90.456655 38.681491
264	404	-1	0	1	0	0	-90.456655 38.681491,-90.456716 38.681495,-90.456878 38.681508,-90.457051 38.681504000000004,-90.457336 38.681477,-90.457504 38.681446
559	272	-1	0	1	0	0	-90.452157 38.689056,-90.452539 38.689029000000005
272	559	-1	0	1	0	0	-90.452539 38.689029000000005,-90.452157 38.689056
439	284	-1	0	1	0	0	-90.45388 38.687436000000005,-90.453876 38.68745,-90.453854 38.687471,-90.453822 38.687487000000004,-90.453782 38.687499,-90.453249 38.687501
284	439	-1	0	1	0	0	-90.453249 38.687501,-90.453782 38.687499,-90.453822 38.687487000000004,-90.453854 38.687471,-90.453876 38.68745,-90.45388 38.687436000000005
289	287	-1	0	1	0	0	-90.461746 38.686587,-90.461377 38.686599,-90.461129 38.686623999999995
287	289	-1	0	1	0	0	-90.461129 38.686623999999995,-90.461377 38.686599,-90.461746 38.686587
356	294	-1	0	1	0	0	-90.467514 38.681971000000004,-90.467416 38.68175
294	356	-1	0	1	0	0	-90.467416 38.68175,-90.467514 38.681971000000004
532	295	-1	0	1	0	0	-90.455248 38.693861999999996,-90.457795 38.693835
295	532	-1	0	1	0	0	-90.457795 38.693835,-90.455248 38.693861999999996
424	298	-1	0	1	0	0	-90.461969 38.693801,-90.461955 38.692762
298	424	-1	0	1	0	0	-90.461955 38.692762,-90.461969 38.693801
492	300	-1	0	1	0	0	-90.458666 38.693822999999995,-90.459919 38.693807
300	492	-1	0	1	0	0	-90.459919 38.693807,-90.458666 38.693822999999995
302	301	-1	0	1	0	0	-90.468487 38.687498000000005,-90.468698 38.687234000000004,-90.468788 38.687123
