ClusteringMethod	ComputationTime	K_LB	K	CCI	NHO	ATD	DMT
898	900	1	1	1	20	20	-151.298521 -259.552295,-162.165939 -252.193871
900	898	1	1	1	20	20	-162.165939 -252.193871,-151.298521 -259.552295
974	898	1	1	1	130	130	-127.368893 -291.113057,-151.298521 -259.552295
898	974	1	1	1	130	130	-151.298521 -259.552295,-127.368893 -291.113057
908	906	1	1	1	130	130	-97.236565 -228.240145,-106.534745 -228.674769
906	908	1	1	1	130	130	-106.534745 -228.674769,-97.236565 -228.240145
908	910	1	1	1	160	160	-97.236565 -228.240145,-112.623313 -232.079379
910	908	1	1	1	160	160	-112.623313 -232.079379,-97.236565 -228.240145
916	908	1	1	1	40	40	-90.660931 -232.40608,-97.236565 -228.240145
908	916	1	1	1	40	40	-97.236565 -228.240145,-90.660931 -232.40608
916	914	1	1	1	100	100	-90.660931 -232.40608,-73.29143 -218.087779
914	916	1	1	1	100	100	-73.29143 -218.087779,-90.660931 -232.40608
918	916	1	1	1	130	130	-102.596896 -228.166716,-90.660931 -232.40608
916	918	1	1	1	130	130	-90.660931 -232.40608,-102.596896 -228.166716
918	920	1	1	1	160	160	-102.596896 -228.166716,-118.423033 -236.008171
920	918	1	1	1	160	160	-118.423033 -236.008171,-102.596896 -228.166716
924	922	1	1	1	120	120	-85.754609 -239.796427,-96.509554 -229.638623
922	924	1	1	1	120	120	-96.509554 -229.638623,-85.754609 -239.796427
922	926	1	1	1	40	40	-96.509554 -229.638623,-90.25758 -236.889629
926	922	1	1	1	40	40	-90.25758 -236.889629,-96.509554 -229.638623
928	926	1	1	1	110	110	-79.937046 -247.703168,-90.25758 -236.889629
926	928	1	1	1	110	110	-90.25758 -236.889629,-79.937046 -247.703168
936	930	1	1	1	180	180	-92.722436 -262.783214,-73.408179 -255.653091
930	936	1	1	1	180	180	-73.408179 -255.653091,-92.722436 -262.783214
938	940	1	1	1	50	50	-85.392327 -267.963838,-96.24951 -266.86975
940	938	1	1	1	50	50	-96.24951 -266.86975,-85.392327 -267.963838
938	1036	1	1	1	20	20	-85.392327 -267.963838,-80.499043 -271.104299
1036	938	1	1	1	20	20	-80.499043 -271.104299,-85.392327 -267.963838
940	948	1	1	1	20	20	-96.24951 -266.86975,-102.835279 -261.785181
948	940	1	1	1	20	20	-102.835279 -261.785181,-96.24951 -266.86975
940	964	1	1	1	150	150	-96.24951 -266.86975,-108.795721 -278.276157
964	940	1	1	1	150	150	-108.795721 -278.276157,-96.24951 -266.86975
942	950	1	1	1	40	40	-108.363926 -282.765581,-112.763273 -288.228469
950	942	1	1	1	40	40	-112.763273 -288.228469,-108.363926 -282.765581
964	942	1	1	1	30	30	-108.795721 -278.276157,-108.363926 -282.765581
942	964	1	1	1	30	30	-108.363926 -282.765581,-108.795721 -278.276157
1050	942	1	1	1	70	70	-101.680478 -282.822444,-108.363926 -282.765581
942	1050	1	1	1	70	70	-108.363926 -282.765581,-101.680478 -282.822444
946	944	1	1	1	140	140	-111.928787 -255.48448,-123.973699 -240.472834
944	946	1	1	1	140	140	-123.973699 -240.472834,-111.928787 -255.48448
944	954	1	1	1	130	130	-123.973699 -240.472834,-133.013191 -249.668731
954	944	1	1	1	130	130	-133.013191 -249.668731,-123.973699 -240.472834
948	946	1	1	1	90	90	-102.835279 -261.785181,-111.928787 -255.48448
946	948	1	1	1	90	90	-111.928787 -255.48448,-102.835279 -261.785181
962	948	1	1	1	100	100	-115.60142 -272.629172,-102.835279 -261.785181
948	962	1	1	1	100	100	-102.835279 -261.785181,-115.60142 -272.629172
950	952	1	1	1	80	80	-112.763273 -288.228469,-119.66783 -296.544092
952	950	1	1	1	80	80	-119.66783 -296.544092,-112.763273 -288.228469
950	970	1	1	1	100	100	-112.763273 -288.228469,-126.762646 -278.2988
970	950	1	1	1	100	100	-126.762646 -278.2988,-112.763273 -288.228469
952	974	1	1	1	20	20	-119.66783 -296.544092,-127.368893 -291.113057
974	952	1	1	1	20	20	-127.368893 -291.113057,-119.66783 -296.544092
1020	952	1	1	1	30	30	-114.464593 -299.497565,-119.66783 -296.544092
952	1020	1	1	1	30	30	-119.66783 -296.544092,-114.464593 -299.497565
956	954	1	1	1	130	130	-119.454037 -262.798186,-133.013191 -249.668731
954	956	1	1	1	130	130	-133.013191 -249.668731,-119.454037 -262.798186
976	954	1	1	1	70	70	-140.029839 -257.903391,-133.013191 -249.668731
954	976	1	1	1	70	70	-133.013191 -249.668731,-140.029839 -257.903391
960	956	1	1	1	60	60	-119.773724 -269.109421,-119.454037 -262.798186
956	960	1	1	1	60	60	-119.454037 -262.798186,-119.773724 -269.109421
960	962	1	1	1	20	20	-119.773724 -269.109421,-115.60142 -272.629172
962	960	1	1	1	20	20	-115.60142 -272.629172,-119.773724 -269.109421
962	964	1	1	1	20	20	-115.60142 -272.629172,-108.795721 -278.276157
964	962	1	1	1	20	20	-108.795721 -278.276157,-115.60142 -272.629172
970	968	1	1	1	10	10	-126.762646 -278.2988,-124.641581 -272.514684
968	970	1	1	1	10	10	-124.641581 -272.514684,-126.762646 -278.2988
968	976	1	1	1	130	130	-124.641581 -272.514684,-140.029839 -257.903391
976	968	1	1	1	130	130	-140.029839 -257.903391,-124.641581 -272.514684
972	970	1	1	1	30	30	-131.549466 -283.327039,-126.762646 -278.2988
970	972	1	1	1	30	30	-126.762646 -278.2988,-131.549466 -283.327039
974	972	1	1	1	20	20	-127.368893 -291.113057,-131.549466 -283.327039
972	974	1	1	1	20	20	-131.549466 -283.327039,-127.368893 -291.113057
986	984	0	1	1	70	70	-172.971597 -316.411884,-161.801472 -315.092455
984	986	0	1	1	70	70	-161.801472 -315.092455,-172.971597 -316.411884
988	986	0	1	1	20	20	-179.111389 -315.598786,-172.971597 -316.411884
986	988	0	1	1	20	20	-172.971597 -316.411884,-179.111389 -315.598786
990	986	0	1	1	40	40	-179.282556 -321.580331,-172.971597 -316.411884
986	990	0	1	1	40	40	-172.971597 -316.411884,-179.282556 -321.580331
992	990	0	1	1	20	20	-185.487677 -328.900174,-179.282556 -321.580331
990	992	0	1	1	20	20	-179.282556 -321.580331,-185.487677 -328.900174
994	990	0	1	1	30	30	-189.2282 -320.845087,-179.282556 -321.580331
990	994	0	1	1	30	30	-179.282556 -321.580331,-189.2282 -320.845087
998	992	0	1	1	220	220	-219.380378 -330.452354,-185.487677 -328.900174
992	998	0	1	1	220	220	-185.487677 -328.900174,-219.380378 -330.452354
996	994	0	1	1	190	190	-213.889403 -320.342244,-189.2282 -320.845087
994	996	0	1	1	190	190	-189.2282 -320.845087,-213.889403 -320.342244
1002	994	0	1	1	170	170	-221.699069 -320.030591,-189.2282 -320.845087
994	1002	0	1	1	170	170	-189.2282 -320.845087,-221.699069 -320.030591
998	996	0	1	1	10	10	-219.380378 -330.452354,-213.889403 -320.342244
996	998	0	1	1	10	10	-213.889403 -320.342244,-219.380378 -330.452354
1004	996	0	1	1	10	10	-220.834466 -320.047442,-213.889403 -320.342244
996	1004	0	1	1	10	10	-213.889403 -320.342244,-220.834466 -320.047442
1006	998	0	1	1	20	20	-225.241698 -331.345306,-219.380378 -330.452354
998	1006	0	1	1	20	20	-219.380378 -330.452354,-225.241698 -331.345306
1010	1008	0	1	1	20	20	-234.94888 -330.509615,-226.862402 -320.054776
1008	1010	0	1	1	20	20	-226.862402 -320.054776,-234.94888 -330.509615
1022	1020	1	1	1	30	30	-109.350622 -301.357821,-114.464593 -299.497565
1020	1022	1	1	1	30	30	-114.464593 -299.497565,-109.350622 -301.357821
1038	1020	1	1	1	80	80	-107.700565 -296.464664,-114.464593 -299.497565
1020	1038	1	1	1	80	80	-114.464593 -299.497565,-107.700565 -296.464664
1040	1022	1	1	1	110	110	-100.453606 -293.207733,-109.350622 -301.357821
1022	1040	1	1	1	110	110	-109.350622 -301.357821,-100.453606 -293.207733
1042	1024	1	1	1	130	130	-95.055252 -289.543464,-102.92775 -302.864448
1024	1042	1	1	1	130	130	-102.92775 -302.864448,-95.055252 -289.543464
1030	1026	1	1	1	230	230	-95.771942 -294.074089,-98.452465 -306.410906
1026	1030	1	1	1	230	230	-98.452465 -306.410906,-95.771942 -294.074089
1030	1028	1	1	1	100	100	-95.771942 -294.074089,-91.76827 -311.472196
1028	1030	1	1	1	100	100	-91.76827 -311.472196,-95.771942 -294.074089
1034	1030	1	1	1	60	60	-92.142369 -284.776918,-95.771942 -294.074089
1030	1034	1	1	1	60	60	-95.771942 -294.074089,-92.142369 -284.776918
1034	1046	1	1	1	50	50	-92.142369 -284.776918,-90.068507 -281.714138
1046	1034	1	1	1	50	50	-90.068507 -281.714138,-92.142369 -284.776918
1036	1048	1	1	1	30	30	-80.499043 -271.104299,-85.835526 -277.228321
1048	1036	1	1	1	30	30	-85.835526 -277.228321,-80.499043 -271.104299
1058	1036	1	1	1	60	60	-66.821527 -262.771225,-80.499043 -271.104299
1036	1058	1	1	1	60	60	-80.499043 -271.104299,-66.821527 -262.771225
1040	1038	1	1	1	60	60	-100.453606 -293.207733,-107.700565 -296.464664
1038	1040	1	1	1	60	60	-107.700565 -296.464664,-100.453606 -293.207733
1042	1040	1	1	1	50	50	-95.055252 -289.543464,-100.453606 -293.207733
1040	1042	1	1	1	50	50	-100.453606 -293.207733,-95.055252 -289.543464
1046	1042	1	1	1	60	60	-90.068507 -281.714138,-95.055252 -289.543464
1042	1046	1	1	1	60	60	-95.055252 -289.543464,-90.068507 -281.714138
1046	1050	1	1	1	60	60	-90.068507 -281.714138,-101.680478 -282.822444
1050	1046	1	1	1	60	60	-101.680478 -282.822444,-90.068507 -281.714138
1048	1050	1	1	1	110	110	-85.835526 -277.228321,-101.680478 -282.822444
1050	1048	1	1	1	110	110	-101.680478 -282.822444,-85.835526 -277.228321
1060	1058	1	1	1	60	60	-60.816696 -262.475079,-66.821527 -262.771225
1058	1060	1	1	1	60	60	-66.821527 -262.771225,-60.816696 -262.475079
6	8	-1	0	1	0	0	333.269838 -187.501692,301.712591 -215.286973
8	6	-1	0	1	0	0	301.712591 -215.286973,333.269838 -187.501692
6	10	-1	0	1	0	0	333.269838 -187.501692,327.252188 -181.915015
10	6	-1	0	1	0	0	327.252188 -181.915015,333.269838 -187.501692
8	12	-1	0	1	0	0	301.712591 -215.286973,294.385215 -210.208075
12	8	-1	0	1	0	0	294.385215 -210.208075,301.712591 -215.286973
124	8	-1	0	1	0	0	308.124584 -221.867516,301.712591 -215.286973
8	124	-1	0	1	0	0	301.712591 -215.286973,308.124584 -221.867516
10	12	-1	0	1	0	0	327.252188 -181.915015,294.385215 -210.208075
12	10	-1	0	1	0	0	294.385215 -210.208075,327.252188 -181.915015
10	14	-1	0	1	0	0	327.252188 -181.915015,321.515162 -176.966873
14	10	-1	0	1	0	0	321.515162 -176.966873,327.252188 -181.915015
16	12	-1	0	1	0	0	286.769421 -206.77005,294.385215 -210.208075
12	16	-1	0	1	0	0	294.385215 -210.208075,286.769421 -206.77005
14	16	-1	0	1	0	0	321.515162 -176.966873,286.769421 -206.77005
16	14	-1	0	1	0	0	286.769421 -206.77005,321.515162 -176.966873
14	28	-1	0	1	0	0	321.515162 -176.966873,316.662364 -172.677055
28	14	-1	0	1	0	0	316.662364 -172.677055,321.515162 -176.966873
40	16	-1	0	1	0	0	280.203524 -204.267178,286.769421 -206.77005
16	40	-1	0	1	0	0	286.769421 -206.77005,280.203524 -204.267178
18	20	-1	0	1	0	0	316.462026 -157.140572,331.94798 -153.137485
20	18	-1	0	1	0	0	331.94798 -153.137485,316.462026 -157.140572
24	18	-1	0	1	0	0	319.309667 -164.129238,316.462026 -157.140572
18	24	-1	0	1	0	0	316.462026 -157.140572,319.309667 -164.129238
18	26	-1	0	1	0	0	316.462026 -157.140572,308.729932 -154.680111
26	18	-1	0	1	0	0	308.729932 -154.680111,316.462026 -157.140572
20	24	-1	0	1	0	0	331.94798 -153.137485,319.309667 -164.129238
24	20	-1	0	1	0	0	319.309667 -164.129238,331.94798 -153.137485
28	24	-1	0	1	0	0	316.662364 -172.677055,319.309667 -164.129238
24	28	-1	0	1	0	0	319.309667 -164.129238,316.662364 -172.677055
26	34	-1	0	1	0	0	308.729932 -154.680111,303.010254 -195.472722
34	26	-1	0	1	0	0	303.010254 -195.472722,308.729932 -154.680111
26	46	-1	0	1	0	0	308.729932 -154.680111,301.244231 -153.784963
46	26	-1	0	1	0	0	301.244231 -153.784963,308.729932 -154.680111
36	28	-1	0	1	0	0	293.357794 -201.133731,316.662364 -172.677055
28	36	-1	0	1	0	0	316.662364 -172.677055,293.357794 -201.133731
34	36	-1	0	1	0	0	303.010254 -195.472722,293.357794 -201.133731
36	34	-1	0	1	0	0	293.357794 -201.133731,303.010254 -195.472722
34	38	-1	0	1	0	0	303.010254 -195.472722,285.942782 -203.245768
38	34	-1	0	1	0	0	285.942782 -203.245768,303.010254 -195.472722
38	36	-1	0	1	0	0	285.942782 -203.245768,293.357794 -201.133731
36	38	-1	0	1	0	0	293.357794 -201.133731,285.942782 -203.245768
38	40	-1	0	1	0	0	285.942782 -203.245768,280.203524 -204.267178
40	38	-1	0	1	0	0	280.203524 -204.267178,285.942782 -203.245768
40	130	-1	0	1	0	0	280.203524 -204.267178,271.224261 -203.121752
130	40	-1	0	1	0	0	271.224261 -203.121752,280.203524 -204.267178
46	42	-1	0	1	0	0	301.244231 -153.784963,260.703028 -199.248383
42	46	-1	0	1	0	0	260.703028 -199.248383,301.244231 -153.784963
120	42	-1	0	1	0	0	255.016578 -197.700251,260.703028 -199.248383
42	120	-1	0	1	0	0	260.703028 -199.248383,255.016578 -197.700251
42	122	-1	0	1	0	0	260.703028 -199.248383,261.65734 -199.584948
122	42	-1	0	1	0	0	261.65734 -199.584948,260.703028 -199.248383
1160	46	-1	0	1	0	0	266.005886 -131.140671,301.244231 -153.784963
46	1160	-1	0	1	0	0	301.244231 -153.784963,266.005886 -131.140671
48	50	-1	0	1	0	0	190.810528 -220.762901,196.707364 -223.236784
50	48	-1	0	1	0	0	196.707364 -223.236784,190.810528 -220.762901
416	48	-1	0	1	0	0	193.63477 -213.236148,190.810528 -220.762901
48	416	-1	0	1	0	0	190.810528 -220.762901,193.63477 -213.236148
1244	48	-1	0	1	0	0	177.378498 -234.55004,190.810528 -220.762901
48	1244	-1	0	1	0	0	190.810528 -220.762901,177.378498 -234.55004
78	50	-1	0	1	0	0	202.221755 -222.040766,196.707364 -223.236784
50	78	-1	0	1	0	0	196.707364 -223.236784,202.221755 -222.040766
50	96	-1	0	1	0	0	196.707364 -223.236784,202.952248 -227.526461
