ClusteringMethod	ComputationTime	K_LB	K	CCI	NHO	ATD	DMT
122	214	-1	0	1	0	0	-90.378554 38.636684,-90.378686 38.636682,-90.378888 38.636692,-90.379094 38.636724,-90.379287 38.636761,-90.379353 38.63678
172	134	-1	0	1	0	0	-90.376648 38.642461999999995,-90.376428 38.642374000000004,-90.376176 38.642249,-90.37612 38.64221
134	172	-1	0	1	0	0	-90.37612 38.64221,-90.376176 38.642249,-90.376428 38.642374000000004,-90.376648 38.642461999999995
264	144	-1	0	1	0	0	-90.378736 38.642119,-90.378647 38.642057,-90.378551 38.641994,-90.378454 38.641898999999995,-90.378423 38.641857
144	264	-1	0	1	0	0	-90.378423 38.641857,-90.378454 38.641898999999995,-90.378551 38.641994,-90.378647 38.642057,-90.378736 38.642119
169	147	-1	0	1	0	0	-90.382214 38.636154000000005,-90.382239 38.636178,-90.382308 38.636256
147	169	-1	0	1	0	0	-90.382308 38.636256,-90.382239 38.636178,-90.382214 38.636154000000005
217	151	-1	0	1	0	0	-90.385678 38.643701,-90.385611 38.643696,-90.385429 38.643696,-90.38529 38.643715,-90.385165 38.643738,-90.385024 38.643772,-90.38485 38.643832,-90.384697 38.643889,-90.384587 38.643927000000005,-90.384424 38.643986999999996,-90.384222 38.644051000000005,-90.384098 38.644082,-90.383873 38.644098,-90.383743 38.644093999999996,-90.383604 38.644089,-90.383404 38.644054
151	217	-1	0	1	0	0	-90.383404 38.644054,-90.383604 38.644089,-90.383743 38.644093999999996,-90.383873 38.644098,-90.384098 38.644082,-90.384222 38.644051000000005,-90.384424 38.643986999999996,-90.384587 38.643927000000005,-90.384697 38.643889,-90.38485 38.643832,-90.385024 38.643772,-90.385165 38.643738,-90.38529 38.643715,-90.385429 38.643696,-90.385611 38.643696,-90.385678 38.643701
206	205	-1	0	1	0	0	-90.375443 38.636444,-90.3755 38.636372,-90.375533 38.636331
205	206	-1	0	1	0	0	-90.375533 38.636331,-90.3755 38.636372,-90.375443 38.636444
230	223	-1	0	1	0	0	-90.389084 38.645977,-90.388758 38.645986
223	230	-1	0	1	0	0	-90.388758 38.645986,-90.389084 38.645977
276	257	-1	0	1	0	0	-90.375178 38.638216,-90.375179 38.638374
257	276	-1	0	1	0	0	-90.375179 38.638374,-90.375178 38.638216
31	167	1	1	0	90	225	-90.381928 38.647261,-90.381894 38.647233,-90.381877 38.647199,-90.381863 38.647130000000004,-90.381869 38.646770000000004,-90.381895 38.646592999999996,-90.381918 38.646478,-90.38194 38.646384999999995,-90.381966 38.646286,-90.382002 38.646189,-90.382058 38.646091999999996,-90.382137 38.645997,-90.382199 38.645933,-90.382275 38.645868,-90.382352 38.645818,-90.382426 38.645774,-90.38252 38.645731999999995,-90.38264 38.645683,-90.382712 38.645658999999995
31	32	1	1	0	36	90	-90.381928 38.647261,-90.381992 38.647284,-90.382067 38.647294,-90.382987 38.647266
145	124	1	1	0	18	45	-90.384747 38.653553,-90.384726 38.653631000000004,-90.384613 38.653812,-90.384501 38.653919
145	115	1	1	0	180	450	-90.384747 38.653553,-90.384779 38.653302,-90.384779 38.653158000000005,-90.384775 38.652935,-90.384771 38.652783,-90.384752 38.652541,-90.384704 38.652347,-90.384624 38.652207000000004,-90.384534 38.652113
59	54	0	1	0	108	270	-90.389741 38.649009,-90.389702 38.648872,-90.389672 38.648617,-90.389651 38.648464000000004,-90.389651 38.648269,-90.389669 38.648147
59	60	0	1	0	72	180	-90.389741 38.649009,-90.39024 38.648881,-90.390437 38.648832,-90.390535 38.648787
168	98	2	1	0	18	45	-90.37461 38.640777,-90.375225 38.640763
168	161	2	1	0	90	225	-90.37461 38.640777,-90.374642 38.641097,-90.374696 38.64132,-90.374755 38.641492,-90.374846 38.641677,-90.374954 38.641872
62	42	0	1	0	90	225	-90.389265 38.647372000000004,-90.389393 38.647346,-90.3896 38.64732,-90.3897 38.64732,-90.389923 38.647344000000004,-90.390085 38.647382,-90.390143 38.647411000000005
62	63	0	1	0	108	270	-90.389265 38.647372000000004,-90.389099 38.647475,-90.388901 38.64763,-90.388722 38.647802999999996,-90.388484 38.648061,-90.388344 38.648194000000004
114	104	2	1	0	18	45	-90.37959 38.638664,-90.378655 38.638708
114	237	2	1	0	108	270	-90.37959 38.638664,-90.379603 38.639007,-90.379622 38.63906,-90.379665 38.639106999999996,-90.379708 38.639132000000004,-90.37978 38.639139,-90.380443 38.639132000000004,-90.380507 38.639123,-90.380545 38.6391
114	126	2	1	0	270	675	-90.37959 38.638664,-90.379593 38.638355000000004,-90.37959 38.638239,-90.379563 38.638109,-90.379509 38.637961000000004,-90.379429 38.637856,-90.379292 38.637724,-90.379134 38.637624,-90.378933 38.637550000000005,-90.378764 38.637519999999995,-90.378729 38.637518
268	144	2	1	0	72	180	-90.377526 38.64195,-90.377682 38.641978,-90.377875 38.641996,-90.378062 38.641978,-90.378224 38.641936,-90.378423 38.641857
243	225	1	1	0	54	135	-90.382826 38.652467,-90.382279 38.65249,-90.382194 38.65249
104	114	2	1	0	18	45	-90.378655 38.638708,-90.37959 38.638664
104	120	2	1	0	18	45	-90.378655 38.638708,-90.378655 38.638508,-90.378653 38.638406,-90.378624 38.638359
193	97	2	1	0	18	45	-90.384121 38.640952999999996,-90.384005 38.640909,-90.383876 38.640845999999996,-90.383795 38.640792000000005
171	111	2	1	0	72	180	-90.379407 38.642262,-90.379546 38.642279,-90.37979 38.642305,-90.379994 38.642305,-90.38016 38.642302,-90.380289 38.642292999999995,-90.380431 38.642277
171	108	2	1	0	108	270	-90.379407 38.642262,-90.379425 38.642072999999996,-90.379433 38.641975,-90.379417 38.641917,-90.379385 38.641862,-90.379307 38.641850000000005,-90.37921 38.641850000000005,-90.379106 38.641866,-90.378881 38.641945
74	50	0	1	0	90	225	-90.385834 38.64694,-90.386348 38.647115,-90.386581 38.647178,-90.386724 38.647211999999996
74	73	0	1	0	54	135	-90.385834 38.64694,-90.385789 38.647043,-90.385718 38.647213,-90.385633 38.64744,-90.38559 38.647575,-90.385576 38.647638,-90.385578 38.647677,-90.385595 38.647724
93	250	2	1	0	18	45	-90.376229 38.639108,-90.37602 38.63895,-90.375971 38.638869
93	262	2	1	0	288	720	-90.376229 38.639108,-90.376433 38.639154000000005,-90.376803 38.639182000000005,-90.37808 38.63915,-90.378509 38.63915,-90.378575 38.639142,-90.378624 38.639112
172	197	2	1	0	18	45	-90.376648 38.642461999999995,-90.376964 38.642536,-90.377254 38.642559,-90.377662 38.642573,-90.377978 38.642573,-90.378327 38.642634,-90.378501 38.642671
237	131	2	1	0	18	45	-90.380545 38.6391,-90.380572 38.639044,-90.380563 38.638521999999995
184	195	2	1	0	126	315	-90.375893 38.640772,-90.375946 38.640972000000005,-90.376005 38.641143,-90.376091 38.641296,-90.376241 38.641501000000005,-90.376361 38.641604
196	211	2	1	0	36	90	-90.376579 38.643055000000004,-90.376751 38.643032000000005,-90.37689 38.64299,-90.37704 38.642897000000005,-90.377164 38.6428
194	122	2	1	0	18	45	-90.378638 38.636176,-90.3786 38.636271,-90.37855 38.636444,-90.378544 38.636588,-90.378554 38.636684
118	47	0	1	0	162	405	-90.385785 38.654171000000005,-90.386149 38.654201,-90.38634 38.654215,-90.386567 38.654227,-90.387114 38.654228
199	224	1	1	0	36	90	-90.384267 38.646667,-90.384265 38.64659,-90.384248 38.646501,-90.384202 38.646394,-90.384143 38.646273,-90.384079 38.646176,-90.383998 38.646074,-90.383915 38.645979,-90.383818 38.645886000000004,-90.383724 38.645826,-90.383624 38.645774,-90.383488 38.645716,-90.383328 38.645656
166	142	1	1	0	18	45	-90.379948 38.644888,-90.379998 38.644844,-90.380234 38.644598,-90.380481 38.644310000000004
249	260	1	1	0	90	225	-90.378357 38.644099,-90.378333 38.644123,-90.378229 38.644262,-90.378057 38.644518000000005,-90.377966 38.644659000000004,-90.377851 38.644838,-90.377754 38.644995,-90.377738 38.645049
143	115	1	1	0	108	270	-90.38472 38.651849999999996,-90.384608 38.652031,-90.384534 38.652113
128	254	1	1	0	18	45	-90.386155 38.642173,-90.386135 38.642243,-90.386155 38.642379,-90.386165 38.642455,-90.386175 38.64251,-90.386194 38.642623,-90.386231 38.642825,-90.386235 38.642866999999995
46	44	0	1	0	108	270	-90.388108 38.652602,-90.38779 38.652602,-90.387506 38.652595000000005,-90.387311 38.652592999999996,-90.387156 38.652584000000004,-90.387149 38.652584000000004
46	45	0	1	0	126	315	-90.388108 38.652602,-90.388088 38.653459999999995
102	252	1	1	0	54	135	-90.381716 38.649086,-90.382172 38.648983,-90.382424 38.648922999999996,-90.382703 38.648868,-90.382929 38.64884
102	200	1	1	0	144	360	-90.381716 38.649086,-90.380536 38.649336000000005,-90.380407 38.649373,-90.380383 38.64941
135	95	1	1	0	216	540	-90.382108 38.65166,-90.381845 38.651683,-90.38162 38.651683,-90.381319 38.651683,-90.380852 38.651655000000005,-90.380187 38.651581
135	174	1	1	0	162	405	-90.382108 38.65166,-90.383513 38.651572
135	225	1	1	0	18	45	-90.382108 38.65166,-90.382194 38.65249
240	202	2	1	0	54	135	-90.380543 38.636582000000004,-90.380724 38.636583,-90.381173 38.636586
60	2	0	1	0	18	45	-90.390535 38.648787,-90.390555 38.648762000000005,-90.390583 38.648702
252	102	1	1	0	108	270	-90.382929 38.64884,-90.382703 38.648868,-90.382424 38.648922999999996,-90.382172 38.648983,-90.381716 38.649086
252	127	1	1	0	126	315	-90.382929 38.64884,-90.382977 38.649164,-90.383025 38.649596,-90.383025 38.649730000000005,-90.383025 38.64999
186	250	2	1	0	72	180	-90.375833 38.638374,-90.375855 38.638633999999996,-90.375907 38.638765,-90.375971 38.638869
246	129	1	1	0	180	450	-90.384109 38.650732000000005,-90.384135 38.650593,-90.38413 38.650459,-90.384109 38.650318999999996,-90.384039 38.650013,-90.384001 38.649735,-90.383958 38.649378,-90.383958 38.649048,-90.383937 38.648922999999996
246	164	1	1	0	72	180	-90.384109 38.650732000000005,-90.384291 38.650802,-90.384353 38.650844
246	244	1	1	0	108	270	-90.384109 38.650732000000005,-90.383932 38.650690999999995,-90.383706 38.650686,-90.383368 38.650714,-90.382773 38.65076,-90.382167 38.650819999999996,-90.382021 38.650831
50	74	0	1	0	108	270	-90.386724 38.647211999999996,-90.386581 38.647178,-90.386348 38.647115,-90.385834 38.64694
273	157	0	1	0	54	135	-90.386609 38.653363999999996,-90.386743 38.653384,-90.386813 38.653393,-90.387122 38.653417000000005
174	135	1	1	0	216	540	-90.383513 38.651572,-90.382108 38.65166
159	105	1	1	0	144	360	-90.381069 38.650836,-90.381003 38.65083,-90.380804 38.650769,-90.380573 38.650589,-90.380515 38.650431,-90.380472 38.650222,-90.380464 38.650176
159	244	1	1	0	90	225	-90.381069 38.650836,-90.381212 38.650847999999996,-90.381501 38.650862000000004,-90.381834 38.650844,-90.382021 38.650831
233	137	1	1	0	54	135	-90.379251 38.644273999999996,-90.378677 38.643803
29	23	0	1	0	90	225	-90.391744 38.647152,-90.391199 38.646347,-90.391183 38.64631,-90.39118 38.646275,-90.391183 38.646236
57	3	0	1	0	18	45	-90.388043 38.650121,-90.387978 38.650110999999995,-90.387853 38.650063
